Time (seconds),Angle difference,Location
0.0,,SC
0.03333333333333333,10.095574583208952,SC
0.06666666666666667,1.5912605249859944,SC
0.1,3.9273047814559483,SC
0.13333333333333333,11.436847191067198,SC
0.16666666666666666,11.314217507726159,SC
0.2,19.423610540253666,SC
0.23333333333333334,21.903927271990728,SC
0.26666666666666666,10.805908993408508,SC
0.3,2.110895693459547,SC
0.3333333333333333,8.613543321765093,SC
0.36666666666666664,4.098156343940797,SC
0.4,14.79962094706934,SC
0.43333333333333335,44.56612098044767,SC
0.4666666666666667,17.796453302055838,SC
0.5,5.890555685592972,SC
0.5333333333333333,11.162453721177926,SC
0.5666666666666667,16.167726954000557,SC
0.6,3.0816866635787505,SC
0.6333333333333333,14.432600695195873,SC
0.6666666666666666,17.106340544172227,SC
0.7,19.55877215306471,SC
0.7333333333333333,22.26030125578984,SC
0.7666666666666667,70.46507921858912,SC
0.8,13.82133337696639,SC
0.8333333333333334,5.0006990156470765,SC
0.8666666666666667,2.6598503615922287,SC
0.9,35.318817121014895,SC
0.9333333333333333,10.196674196373984,SC
0.9666666666666667,38.94881209496178,SC
1.0,7.22476275495762,SC
1.0333333333333334,17.046768672532306,SC
1.0666666666666667,6.296817897884576,SC
1.1,13.764269333220902,SC
1.1333333333333333,13.169043228600987,SC
1.1666666666666667,9.868718021297553,SC
1.2,55.21034869156486,SC
1.2333333333333334,5.2115778557162,SC
1.2666666666666666,18.805903884326504,SC
1.3,25.114041504697212,SC
1.3333333333333333,14.733877896062175,SC
1.3666666666666667,3.876957183866436,SC
1.4,38.21812976572574,SC
1.4333333333333333,3.7106764967124235,SC
1.4666666666666666,27.186072452977985,SC
1.5,13.026958748484248,SC
1.5333333333333334,3.4702830466706267,SC
1.5666666666666667,9.070129664487178,SC
1.6,16.9323276531783,SC
1.6333333333333333,17.951763267321546,Neither
1.6666666666666667,21.45458952659253,Neither
1.7,7.718742347942758,Neither
1.7333333333333334,8.111075789511126,Neither
1.7666666666666666,24.546800289097263,Neither
1.8,10.776265776479367,Neither
1.8333333333333333,10.11191352002978,Neither
1.8666666666666667,13.326365730796002,Neither
1.9,1.6243668411347123,Neither
1.9333333333333333,15.96578829211793,Neither
1.9666666666666666,1.0696626816657977,Neither
2.0,12.167800707182177,Neither
2.033333333333333,6.386204438625519,Neither
2.066666666666667,4.3122897302106225,Neither
2.1,28.089649504424465,Neither
2.1333333333333333,42.78249279714575,Neither
2.1666666666666665,16.09525904467891,Neither
2.2,4.437887522722718,Neither
2.2333333333333334,12.46481181119826,Neither
2.2666666666666666,0.10037933220472439,Neither
2.3,10.321728775716949,Neither
2.3333333333333335,6.230435515612385,Neither
2.3666666666666667,18.671056454445363,Neither
2.4,5.231359608640979,Neither
2.433333333333333,17.88942977664039,Neither
2.466666666666667,2.17427651575143,Neither
2.5,0.2735313037126019,Neither
2.533333333333333,3.7218894585373903,Neither
2.566666666666667,4.5184734542862905,Neither
2.6,7.927698154454163,Neither
2.6333333333333333,6.989997944845706,Neither
2.6666666666666665,4.012446509154207,Neither
2.7,17.43933334848441,Neither
2.7333333333333334,0.37715963862487456,Neither
2.7666666666666666,33.99130300146161,Neither
2.8,33.39049065433996,Neither
2.8333333333333335,35.60860713750026,Neither
2.8666666666666667,11.935310826934476,Neither
2.9,29.101868212809386,Neither
2.933333333333333,3.736488489709334,Neither
2.966666666666667,68.1076344066343,Neither
3.0,14.338272889890803,Neither
3.033333333333333,15.295914273678903,Neither
3.066666666666667,61.19086147689427,Neither
3.1,29.48135108384372,Neither
3.1333333333333333,47.882495295024704,Neither
3.1666666666666665,21.909966281522095,Neither
3.2,37.12027145373029,Neither
3.2333333333333334,30.939065534113706,Neither
3.2666666666666666,32.219399190252766,Neither
3.3,33.55069221966074,Neither
3.3333333333333335,18.155738944227437,Neither
3.3666666666666667,15.980014688887998,Neither
3.4,13.223009369669175,Neither
3.433333333333333,0.41086973169350216,Neither
3.466666666666667,10.448513778669167,Neither
3.5,9.817038949550142,Neither
3.533333333333333,11.956387722150456,Neither
3.566666666666667,51.626112625075095,Neither
3.6,25.575531186547465,Neither
3.6333333333333333,15.89125402837439,Neither
3.6666666666666665,28.844851616408434,Neither
3.7,49.86272000318205,Neither
3.7333333333333334,3.8646491691037994,Neither
3.7666666666666666,40.11949742572068,Neither
3.8,19.756556536912015,Neither
3.8333333333333335,71.33747081691266,Neither
3.8666666666666667,13.129701429876064,Neither
3.9,27.123150888584433,Neither
3.933333333333333,27.82748327221774,Neither
3.966666666666667,8.799222768292562,Neither
4.0,46.86345383098002,Neither
4.033333333333333,23.953784221319893,Neither
4.066666666666666,21.99868457154005,Neither
4.1,0.7765029895784288,Neither
4.133333333333334,7.802877822305739,Neither
4.166666666666667,0.2575016108677133,Neither
4.2,6.827659788110996,Neither
4.233333333333333,1.677672836465593,Neither
4.266666666666667,10.972403820177199,Neither
4.3,24.007430606040323,Neither
4.333333333333333,5.664402794937494,Neither
4.366666666666666,10.278841417569836,Neither
4.4,4.174979034212278,Neither
4.433333333333334,9.69739547912426,Neither
4.466666666666667,0.4854402206845805,Neither
4.5,1.440679444811856,Neither
4.533333333333333,2.583412888646727,Neither
4.566666666666666,11.283778289995197,Neither
4.6,24.81277164941936,Neither
4.633333333333334,19.648773155756462,Neither
4.666666666666667,0.003946696637630254,Neither
4.7,29.850994177825278,Neither
4.733333333333333,25.701933560932826,Neither
4.766666666666667,0.18069331569352443,Neither
4.8,7.639230341828432,Neither
4.833333333333333,35.44134993016732,Neither
4.866666666666666,4.86406596131237,Neither
4.9,42.498919143256614,Neither
4.933333333333334,34.012120655675204,Neither
4.966666666666667,1.9562932085781455,Neither
5.0,15.768107881169225,Neither
5.033333333333333,29.895546593288717,Neither
5.066666666666666,22.77530507927043,Neither
5.1,21.71107796120862,Neither
5.133333333333334,14.635838634234087,Neither
5.166666666666667,3.9709498232416394,Neither
5.2,8.073273219384593,Neither
5.233333333333333,29.331986846004572,Neither
5.266666666666667,3.4904028968243637,Neither
5.3,30.459716899670703,Neither
5.333333333333333,3.4509057480946232,Neither
5.366666666666666,7.934977813714971,Neither
5.4,5.5702335038557855,Neither
5.433333333333334,6.553953162505305,Neither
5.466666666666667,19.682106412991768,Neither
5.5,19.67453671066014,Neither
5.533333333333333,6.099174899912995,Neither
5.566666666666666,3.2627494295796424,Neither
5.6,11.868387455575416,Neither
5.633333333333334,15.854289783794258,Neither
5.666666666666667,26.796010833010424,Neither
5.7,14.471999727381078,Neither
5.733333333333333,15.521587047904465,Neither
5.766666666666667,6.935250116341024,Neither
5.8,3.7925297793987305,Neither
5.833333333333333,5.891190583304773,Neither
5.866666666666666,26.300108159486722,Neither
5.9,17.39080283435996,Neither
5.933333333333334,3.240367835838793,Neither
5.966666666666667,8.543509984933616,Neither
6.0,2.626664652808932,Neither
6.033333333333333,13.881184705566145,Neither
6.066666666666666,23.728417946946262,Neither
6.1,8.166817926017242,Neither
6.133333333333334,21.98596814746925,Neither
6.166666666666667,8.445771206769562,Neither
6.2,8.184653790326955,Neither
6.233333333333333,10.748679684292572,Neither
6.266666666666667,4.524784177364946,Neither
6.3,2.127973967149842,Neither
6.333333333333333,16.66793004199402,Neither
6.366666666666666,16.872915497251473,Neither
6.4,9.885188264770717,Neither
6.433333333333334,4.891460182869379,Neither
6.466666666666667,12.090636378570846,Neither
6.5,2.347257970746373,Neither
6.533333333333333,10.050299386675832,Neither
6.566666666666666,7.541395374681743,Neither
6.6,7.188104969326643,Neither
6.633333333333334,14.857636711249626,Neither
6.666666666666667,3.2905406002188293,Neither
6.7,18.120501084892176,Neither
6.733333333333333,1.9032477218309136,Neither
6.766666666666667,8.63398926597217,Neither
6.8,32.189754048456095,Neither
6.833333333333333,3.5269538645316842,Neither
6.866666666666666,4.486851076532364,Neither
6.9,20.801235051659386,Neither
6.933333333333334,10.181411405102132,Neither
6.966666666666667,14.617911175838177,Neither
7.0,34.73078483842604,Neither
7.033333333333333,1.5831418398564168,Neither
7.066666666666666,1.386860927992167,Neither
7.1,21.093430420904816,Neither
7.133333333333334,9.106706111795333,Neither
7.166666666666667,2.0182176063607757,Neither
7.2,9.116224781477174,Neither
7.233333333333333,12.21145672007874,Neither
7.266666666666667,20.922238565835325,Neither
7.3,23.474599993470232,Neither
7.333333333333333,23.505818862268253,Neither
7.366666666666666,21.055703099922123,Neither
7.4,0.24178468636963046,Neither
7.433333333333334,10.831070731824902,Neither
7.466666666666667,9.03661368752005,Neither
7.5,16.206493543501388,Neither
7.533333333333333,11.56225063915208,Neither
7.566666666666666,16.55875941664187,Neither
7.6,11.357053881089161,Neither
7.633333333333334,3.174311735714097,Neither
7.666666666666667,1.3886526104116719,Neither
7.7,19.44852403006746,Neither
7.733333333333333,3.744491474055202,Neither
7.766666666666667,26.67509469159,Neither
7.8,16.912017592944988,Neither
7.833333333333333,12.808475343467148,Neither
7.866666666666666,22.46937897228393,Neither
7.9,1.859554124486209,Neither
7.933333333333334,9.265251509583987,Neither
7.966666666666667,25.75254323272304,Neither
8.0,131.496674330925,Neither
8.033333333333333,16.687260779972064,Neither
8.066666666666666,24.816084391770346,Neither
8.1,7.282731912720408,Neither
8.133333333333333,5.395504779796738,Neither
8.166666666666666,151.61415038583095,Neither
8.2,40.22190909847113,Neither
8.233333333333333,90.46506613068928,Neither
8.266666666666667,22.491901273490413,Neither
8.3,147.52678500894743,Neither
8.333333333333334,0.11323752931435038,Neither
8.366666666666667,14.750241451039331,Neither
8.4,165.54107973995426,Neither
8.433333333333334,8.403306840415098,Neither
8.466666666666667,3.0454412529277874,Neither
8.5,2.016668895951767,Neither
8.533333333333333,133.52594034043557,Neither
8.566666666666666,8.396921246093093,Neither
8.6,2.13218600684878,Neither
8.633333333333333,112.37722858035893,Neither
8.666666666666666,37.1783061942013,Neither
8.7,66.81023395577387,Neither
8.733333333333333,126.61273119972901,Neither
8.766666666666667,16.89004822407603,Neither
8.8,145.05658419463333,Neither
8.833333333333334,68.28421820907798,Neither
8.866666666666667,69.67691061759507,Neither
8.9,3.626569323995028,Neither
8.933333333333334,137.37835127457845,Neither
8.966666666666667,14.067435299744952,Neither
9.0,8.354381081313653,Neither
9.033333333333333,147.5548643948126,Neither
9.066666666666666,5.0435979221994955,Neither
9.1,0.7737355850945562,Neither
9.133333333333333,3.54246143790823,Neither
9.166666666666666,151.47734124865892,Neither
9.2,8.458570944874115,Neither
9.233333333333333,2.87754342128704,Neither
9.266666666666667,5.43952594424165,Neither
9.3,19.66695128814004,Neither
9.333333333333334,8.762659359940564,Neither
9.366666666666667,3.9827534131110625,Neither
9.4,1.4021392934685721,Neither
9.433333333333334,11.395226414499668,Neither
9.466666666666667,28.495435267140373,Neither
9.5,26.215994292905314,Neither
