Time (seconds),Angle difference
0.0,
0.03333333333333333,1.1246147942760318
0.06666666666666667,0.006657455905123122
0.1,0.019666369610439993
0.13333333333333333,0.06684699530552063
0.16666666666666666,0.6774263534356528
0.2,0.285416882626953
0.23333333333333334,0.0936524731990338
0.26666666666666666,0.0008567347296235539
0.3,0.00995489447991904
0.3333333333333333,0.2965737862518374
0.36666666666666664,0.0711243461865525
0.4,0.20539401929637968
0.43333333333333335,0.011385293483463066
0.4666666666666667,0.22554078110174736
0.5,0.3577893486159347
0.5333333333333333,0.03212514227140151
0.5666666666666667,1.1132985825770252
0.6,0.037694007042333944
0.6333333333333333,0.001899662555881143
0.6666666666666666,0.000622098183772124
0.7,0.03469817089601168
0.7333333333333333,0.0027490609937581567
0.7666666666666667,1.1815191734358876
0.8,0.0039820225505922124
0.8333333333333334,0.0009200242373941236
0.8666666666666667,0.0001423649242475733
0.9,0.30247495902674437
0.9333333333333333,0.19659308734851777
0.9666666666666667,0.3302254953484116
1.0,9.597804399952281e-05
1.0333333333333334,0.04203017239901996
1.0666666666666667,0.0057752683910639036
1.1,0.0007019231796352443
1.1333333333333333,0.015910630014860594
1.1666666666666667,0.0002247785659283963
1.2,0.0008561515154656973
1.2333333333333334,0.1613633388394753
1.2666666666666666,0.005531056961671332
1.3,0.3583230692441459
1.3333333333333333,0.01696218341683675
1.3666666666666667,0.43936953590239725
1.4,0.0012762824573844256
1.4333333333333333,0.04263864640704984
1.4666666666666666,0.02356799063265047
1.5,0.0012651643794416856
1.5333333333333334,0.002425855885953787
1.5666666666666667,0.38271051001394785
1.6,9.536502682561121e-05
1.6333333333333333,0.038978324693166755
1.6666666666666667,0.12988097288861766
1.7,0.01870395673922065
1.7333333333333334,0.002370866514186609
1.7666666666666666,0.5654764563840589
1.8,0.0015709829880696802
1.8333333333333333,0.001817532698628277
1.8666666666666667,0.03607978745763507
1.9,0.7222759789141024
1.9333333333333333,0.26993444257186905
1.9666666666666666,0.8880362089303846
2.0,4.785045864048311
2.033333333333333,0.15422729376380273
2.066666666666667,0.0048115140490725405
2.1,0.03902133874782643
2.1333333333333333,0.0038268426737277927
2.1666666666666665,0.0004998341812567642
2.2,3.8030821640777646e-06
2.2333333333333334,0.26278630300091876
2.2666666666666666,0.03439798289179419
2.3,0.004458171354955631
2.3333333333333335,0.0025959551054102192
2.3666666666666667,0.001727895768095733
2.4,0.07316989386779627
2.433333333333333,0.17650622225932922
2.466666666666667,0.0011211210421555595
2.5,1.87460362091052e-05
2.533333333333333,0.09840934019539382
2.566666666666667,0.015934358582286645
2.6,0.007392164988570649
2.6333333333333333,0.005618170632976094
2.6666666666666665,0.002363661961181762
2.7,0.004171297163833465
2.7333333333333334,0.0009882730781738402
2.7666666666666666,0.0012553596539361944
2.8,0.0010544663235902973
2.8333333333333335,0.10384357873152794
2.8666666666666667,0.0003145135712514513
2.9,1.898688491719369e-05
2.933333333333333,0.00023142697563560688
2.966666666666667,0.0019236787748049267
3.0,0.0006406876034694697
3.033333333333333,0.7801636311212328
3.066666666666667,0.014358695303800628
3.1,0.28095440713838293
3.1333333333333333,0.019244432501922315
3.1666666666666665,0.5618253879181339
3.2,0.03177339913149124
3.2333333333333334,0.010689917968796148
3.2666666666666666,0.18453978238849533
3.3,0.004522168828907769
3.3333333333333335,0.42393851492126866
3.3666666666666667,0.01237480696450266
3.4,0.11870841512860125
3.433333333333333,0.03684814648960377
3.466666666666667,0.006820666149472632
3.5,0.11243365159188284
3.533333333333333,0.16525723368257572
3.566666666666667,0.001168097940319801
3.6,0.42288480645597215
3.6333333333333333,0.23119642256791745
3.6666666666666665,0.03652714380622124
3.7,0.35097612737834827
3.7333333333333334,0.04977253786315108
3.7666666666666666,0.04396259754801572
3.8,0.20203628004158242
3.8333333333333335,0.08362887098635363
3.8666666666666667,0.0027282428281461546
3.9,0.005304826794285733
3.933333333333333,0.0009125437899440425
3.966666666666667,0.0033708089341502045
4.0,0.1999297867592269
4.033333333333333,0.20926414254567288
