Chamber,Start Time,End Time,Average Time
SC,0,88.5,115.72083333333333
Neither,88.5,88.53333333333333,0.052380952380953465
SC,88.53333333333333,216.4,115.72083333333333
Neither,216.4,216.46666666666667,0.052380952380953465
SC,216.46666666666667,216.5,115.72083333333333
Neither,216.5,216.53333333333333,0.052380952380953465
SC,216.53333333333333,626.7333333333333,115.72083333333333
Neither,626.7333333333333,626.7666666666667,0.052380952380953465
SC,626.7666666666667,734.9,115.72083333333333
Neither,734.9,735.0,0.052380952380953465
SC,735.0,799.5333333333333,115.72083333333333
Neither,799.5333333333333,799.6,0.052380952380953465
SC,799.6,853.4,115.72083333333333
Neither,853.4,853.4333333333333,0.052380952380953465
SC,853.4333333333333,926.1333333333333,115.72083333333333
