Chamber,Start Time,End Time,Average Time
Neither,0,34.3,34.803703703703704
Neither,34.3,69.63333333333334,34.803703703703704
Neither,69.63333333333334,90.86666666666666,34.803703703703704
Neither,90.86666666666666,106.53333333333333,34.803703703703704
Neither,106.53333333333333,153.46666666666667,34.803703703703704
Neither,153.46666666666667,167.5,34.803703703703704
Neither,167.5,255.46666666666667,34.803703703703704
Neither,255.46666666666667,279.3,34.803703703703704
NSC,279.3,299.6,29.226666666666667
NSC,299.6,327.4,29.226666666666667
Neither,327.4,361.3333333333333,34.803703703703704
NSC,361.3333333333333,379.9,29.226666666666667
NSC,379.9,398.26666666666665,29.226666666666667
NSC,398.26666666666665,439.8333333333333,29.226666666666667
NSC,439.8333333333333,449.7,29.226666666666667
NSC,449.7,488.1,29.226666666666667
NSC,488.1,542.7333333333333,29.226666666666667
NSC,542.7333333333333,587.7333333333333,29.226666666666667
NSC,587.7333333333333,605.5,29.226666666666667
SC,605.5,621.9333333333333,28.545454545454547
SC,621.9333333333333,677.7666666666667,28.545454545454547
SC,677.7666666666667,733.5666666666667,28.545454545454547
SC,733.5666666666667,779.1666666666666,28.545454545454547
SC,779.1666666666666,791.7,28.545454545454547
SC,791.7,819.7,28.545454545454547
SC,819.7,835.3666666666667,28.545454545454547
SC,835.3666666666667,859.7333333333333,28.545454545454547
SC,859.7333333333333,883.7,28.545454545454547
SC,883.7,914.5,28.545454545454547
SC,914.5,919.5,28.545454545454547
