Time (seconds),Angle difference,Location
0.0,,NSC
0.03333333333333333,0.0298819236086314,NSC
0.06666666666666667,0.055545808095673,NSC
0.1,0.058592314681488844,NSC
0.13333333333333333,0.0697990711635108,NSC
0.16666666666666666,0.0005271708899803329,NSC
0.2,0.20240978548122124,NSC
0.23333333333333334,0.0009341843845875886,NSC
0.26666666666666666,0.0005076381022570686,NSC
0.3,3.4842880310748114e-05,NSC
0.3333333333333333,0.002270482548619057,NSC
0.36666666666666664,0.0012155247152803028,NSC
0.4,0.0018082588459380489,NSC
0.43333333333333335,0.0,NSC
0.4666666666666667,0.0005316124898198105,NSC
0.5,0.0002545337716561846,NSC
0.5333333333333333,0.0004671755624805485,NSC
0.5666666666666667,0.0,NSC
0.6,0.0,NSC
0.6333333333333333,0.0,NSC
0.6666666666666666,0.3309005627211774,NSC
0.7,0.5745412760081239,NSC
0.7333333333333333,0.5675028373020186,NSC
0.7666666666666667,0.05074807190834574,NSC
0.8,0.9256180517207555,NSC
0.8333333333333334,0.33197740494545647,NSC
0.8666666666666667,0.05876280646469034,NSC
0.9,0.6193017277100723,NSC
0.9333333333333333,0.2103144792436733,NSC
0.9666666666666667,0.2415415759223436,NSC
1.0,0.21400012195678797,NSC
1.0333333333333334,0.04087313015663785,NSC
1.0666666666666667,0.12705476439812435,NSC
1.1,0.16293415014753054,NSC
1.1333333333333333,0.05358565839382767,NSC
1.1666666666666667,0.5659587119840814,NSC
1.2,0.06875796299225523,NSC
1.2333333333333334,5.2427156109091655e-05,NSC
1.2666666666666666,0.0002705750035651988,NSC
1.3,0.0,NSC
1.3333333333333333,5.716293274415918e-05,NSC
1.3666666666666667,6.222175241465955e-05,NSC
1.4,0.0,NSC
1.4333333333333333,0.0,NSC
1.4666666666666666,0.0001446116591965474,NSC
1.5,0.0002537794094232826,NSC
1.5333333333333334,0.0003391805188650565,NSC
1.5666666666666667,0.0,NSC
1.6,0.0,NSC
1.6333333333333333,0.0,NSC
1.6666666666666667,0.0,NSC
1.7,0.0,NSC
1.7333333333333334,0.0003416476176021366,NSC
1.7666666666666666,0.598593947434212,NSC
1.8,0.049859456254385814,NSC
1.8333333333333333,1.6631342109649665,NSC
1.8666666666666667,0.12083797783685624,NSC
1.9,1.9745359109493767,NSC
1.9333333333333333,0.7249023047241865,NSC
1.9666666666666666,0.07054319236142792,NSC
2.0,0.5854292339409799,NSC
2.033333333333333,0.022048011817552116,NSC
2.066666666666667,0.7883552889465335,NSC
2.1,3.3886628378420784,NSC
2.1333333333333333,0.14911085925066558,NSC
2.1666666666666665,0.09078876784061762,NSC
2.2,0.47177217671250204,NSC
