Chamber,Start Time,End Time,Average Time
SC,0,49.93333333333333,100.27916666666665
Neither,49.93333333333333,53.6,2.886111111111104
SC,53.6,57.36666666666667,100.27916666666665
Neither,57.36666666666667,57.733333333333334,2.886111111111104
SC,57.733333333333334,166.73333333333332,100.27916666666665
Neither,166.73333333333332,171.23333333333332,2.886111111111104
SC,171.23333333333332,514.7666666666667,100.27916666666665
Neither,514.7666666666667,516.1666666666666,2.886111111111104
SC,516.1666666666666,609.2666666666667,100.27916666666665
Neither,609.2666666666667,614.1333333333333,2.886111111111104
SC,614.1333333333333,751.5666666666667,100.27916666666665
Neither,751.5666666666667,760.3333333333334,2.886111111111104
NSC,760.3333333333334,762.7333333333333,13.213333333333344
Neither,762.7333333333333,762.8333333333334,2.886111111111104
NSC,762.8333333333334,763.8333333333334,13.213333333333344
Neither,763.8333333333334,763.9333333333333,2.886111111111104
NSC,763.9333333333333,764.0,13.213333333333344
Neither,764.0,765.6333333333333,2.886111111111104
NSC,765.6333333333333,765.8333333333334,13.213333333333344
Neither,765.8333333333334,765.8666666666667,2.886111111111104
NSC,765.8666666666667,828.2666666666667,13.213333333333344
Neither,828.2666666666667,832.6,2.886111111111104
SC,832.6,883.1666666666666,100.27916666666665
Neither,883.1666666666666,888.0333333333333,2.886111111111104
SC,888.0333333333333,902.9333333333333,100.27916666666665
