Chamber,Start Time,End Time,Average Time
Neither,0,9.166666666666666,9.166666666666666
SC,9.166666666666666,40.666666666666664,76.35277777777777
SC,40.666666666666664,71.66666666666667,76.35277777777777
SC,71.66666666666667,98.93333333333334,76.35277777777777
SC,98.93333333333334,121.66666666666667,76.35277777777777
SC,121.66666666666667,168.63333333333333,76.35277777777777
SC,168.63333333333333,327.6,76.35277777777777
SC,327.6,445.9,76.35277777777777
SC,445.9,503.73333333333335,76.35277777777777
SC,503.73333333333335,526.2333333333333,76.35277777777777
SC,526.2333333333333,583.8333333333334,76.35277777777777
SC,583.8333333333334,607.5666666666667,76.35277777777777
SC,607.5666666666667,925.4,76.35277777777777
