Chamber,Start Time,End Time,Average Time
Neither,0,2.1,1.2692307692307763
SC,2.1,6.666666666666667,34.32307692307691
Neither,6.666666666666667,9.166666666666666,1.2692307692307763
SC,9.166666666666666,30.366666666666667,34.32307692307691
Neither,30.366666666666667,32.5,1.2692307692307763
SC,32.5,36.7,34.32307692307691
Neither,36.7,40.666666666666664,1.2692307692307763
SC,40.666666666666664,55.46666666666667,34.32307692307691
Neither,55.46666666666667,57.0,1.2692307692307763
SC,57.0,60.766666666666666,34.32307692307691
Neither,60.766666666666666,61.1,1.2692307692307763
SC,61.1,64.56666666666666,34.32307692307691
Neither,64.56666666666666,65.53333333333333,1.2692307692307763
SC,65.53333333333333,69.73333333333333,34.32307692307691
Neither,69.73333333333333,71.66666666666667,1.2692307692307763
SC,71.66666666666667,97.86666666666666,34.32307692307691
Neither,97.86666666666666,98.93333333333334,1.2692307692307763
SC,98.93333333333334,110.03333333333333,34.32307692307691
Neither,110.03333333333333,111.26666666666667,1.2692307692307763
SC,111.26666666666667,115.2,34.32307692307691
Neither,115.2,116.36666666666666,1.2692307692307763
SC,116.36666666666666,120.46666666666667,34.32307692307691
Neither,120.46666666666667,121.66666666666667,1.2692307692307763
SC,121.66666666666667,154.0,34.32307692307691
Neither,154.0,155.86666666666667,1.2692307692307763
SC,155.86666666666667,161.03333333333333,34.32307692307691
Neither,161.03333333333333,162.2,1.2692307692307763
SC,162.2,167.23333333333332,34.32307692307691
Neither,167.23333333333332,168.63333333333333,1.2692307692307763
SC,168.63333333333333,326.3666666666667,34.32307692307691
Neither,326.3666666666667,327.6,1.2692307692307763
SC,327.6,444.73333333333335,34.32307692307691
Neither,444.73333333333335,445.9,1.2692307692307763
SC,445.9,498.3333333333333,34.32307692307691
Neither,498.3333333333333,498.6666666666667,1.2692307692307763
SC,498.6666666666667,503.0,34.32307692307691
Neither,503.0,503.73333333333335,1.2692307692307763
SC,503.73333333333335,520.2,34.32307692307691
Neither,520.2,520.5,1.2692307692307763
SC,520.5,522.7333333333333,34.32307692307691
Neither,522.7333333333333,524.7,1.2692307692307763
SC,524.7,525.3333333333334,34.32307692307691
Neither,525.3333333333334,526.2333333333333,1.2692307692307763
SC,526.2333333333333,576.3,34.32307692307691
Neither,576.3,576.7666666666667,1.2692307692307763
SC,576.7666666666667,583.1666666666666,34.32307692307691
Neither,583.1666666666666,583.8333333333334,1.2692307692307763
SC,583.8333333333334,600.5333333333333,34.32307692307691
Neither,600.5333333333333,600.9333333333333,1.2692307692307763
SC,600.9333333333333,607.3,34.32307692307691
Neither,607.3,607.5666666666667,1.2692307692307763
SC,607.5666666666667,925.4,34.32307692307691
