Time (seconds),Angles_SC,Angles_NSC,Angles_neither
0.0,,342.33460239961204,
0.03333333333333333,,343.4561342806823,
0.06666666666666667,,343.46657780221733,
0.1,,343.39699932678286,
0.13333333333333333,,343.3879090058274,
0.16666666666666666,,343.2287852319426,
0.2,,343.21193922969394,
0.23333333333333334,,343.2345431689083,
0.26666666666666666,,343.23177061542356,
0.3,,343.24816110499086,
0.3333333333333333,,343.21925094899206,
0.36666666666666664,,343.2074739224519,
0.4,,343.2054365753857,
0.43333333333333335,,343.22603333635453,
0.4666666666666667,,343.24835954429057,
0.5,,343.5654794049524,
0.5333333333333333,,343.563547744183,
0.5666666666666667,,343.5622946318442,
0.6,,343.58596890944546,
0.6333333333333333,,343.58550993992804,
0.6666666666666666,,343.5848639380102,
0.7,,343.61333774446894,
0.7333333333333333,,343.6149570525687,
0.7666666666666667,,343.3779280844309,
0.8,,343.37654062477844,
0.8333333333333334,,343.3758650574447,
0.8666666666666667,,343.3754472390333,
0.9,,343.59902915339825,
0.9333333333333333,,343.6838895238916,
0.9666666666666667,,343.6838246516291,
1.0,,343.682981794297,
1.0333333333333334,,343.6655113206172,
1.0666666666666667,,343.6695082284018,
1.1,,343.68081541662013,
1.1333333333333333,,343.6769912986498,
1.1666666666666667,,343.67747741845375,
1.2,,343.6194939076722,
1.2333333333333334,,343.6601397873227,
1.2666666666666666,,343.6672076031083,
1.3,,343.6681056910093,
1.3333333333333333,,343.6822084488663,
1.3666666666666667,,343.3975309555991,
1.4,,343.3991650843428,
1.4333333333333333,,343.44335140488545,
1.4666666666666666,,343.4572135662307,
1.5,,343.4572832402049,
1.5333333333333334,,343.46049014574555,
1.5666666666666667,,343.4611501189988,
1.6,,343.45977250316815,
1.6333333333333333,,343.4946249690588,
1.6666666666666667,,343.44531536892725,
1.7,,343.440933302191,
1.7333333333333334,,343.44320063865376,
1.7666666666666666,,343.43582080688833,
1.8,,343.43860619502163,
1.8333333333333333,,343.4364858753377,
1.8666666666666667,,343.4949878691256,
1.9,,343.67837721212396,
1.9333333333333333,,343.5315641650006,
1.9666666666666666,,343.56562443283934,
2.0,,342.0726918928067,
2.033333333333333,,342.09795026323735,
2.066666666666667,,342.0923549957107,
2.1,,342.1241446149238,
2.1333333333333333,,342.1256479847347,
2.1666666666666665,,342.12638340944875,
2.2,,342.12639750032,
2.2333333333333334,,342.14534540964644,
2.2666666666666666,,342.14854224741157,
2.3,,342.1476352075122,
2.3333333333333335,,342.1478733925877,
2.3666666666666667,,342.1481452577318,
2.4,,342.16785264394815,
2.433333333333333,,341.974056731759,
2.466666666666667,,341.97556244849,
2.5,,341.97541740763404,
2.533333333333333,,341.95151683229915,
2.566666666666667,,341.94297268983183,
2.6,,341.9483038358176,
2.6333333333333333,,341.94311672173495,
2.6666666666666665,,341.94548038369595,
2.7,,341.93800775536914,
2.7333333333333334,,341.93779834479653,
2.7666666666666666,,341.9388141793856,
2.8,,341.9371345496686,
2.8333333333333335,,341.95701891025766,
2.8666666666666667,,341.95690725923873,
2.9,,341.9493675305048,
2.933333333333333,,341.9501325842049,
2.966666666666667,,341.95111483388035,
3.0,,341.9500245151284,
3.033333333333333,,341.8808771076324,
3.066666666666667,,341.8863161030261,
3.1,,341.899169857205,
3.1333333333333333,,341.89441788407976,
3.1666666666666665,,341.3515444573386,
3.2,,341.34645972854094,
3.2333333333333334,,341.3368659201983,
3.2666666666666666,,341.4431706710781,
3.3,,341.43694096417585,
3.3333333333333335,,341.0564348223713,
3.3666666666666667,,341.0591815319665,
3.4,,340.9350388152169,
3.433333333333333,,341.03464993438564,
3.466666666666667,,341.03742772209364,
3.5,,341.0814492237576,
3.533333333333333,,341.2452693715079,
3.566666666666667,,341.2467598530798,
3.6,,341.2260585407441,
3.6333333333333333,,341.27396984696406,
3.6666666666666665,,341.2894441682975,
3.7,,341.14589272024136,
3.7333333333333334,,341.0385527563617,
3.7666666666666666,,341.0395323615369,
3.8,,341.31082384282547,
3.8333333333333335,,341.3245495742499,
3.8666666666666667,,341.32698957643953,
3.9,,341.3197595057706,
3.933333333333333,,341.3192960960235,
3.966666666666667,,341.3203795419311,
4.0,,341.3338216743991,
4.033333333333333,,341.39309844916,
4.066666666666666,,340.24113160690314,
4.1,,340.27369093645984,
4.133333333333334,,341.4964787583663,
4.166666666666667,,341.40931621605,
4.2,,341.395618668158,
4.233333333333333,,340.23110251212256,
4.266666666666667,,341.38716118170146,
4.3,,341.3897894478512,
4.333333333333333,,341.38550731205277,
4.366666666666666,,341.4157719074324,
4.4,,341.35037211018994,
4.433333333333334,,341.3635116891686,
4.466666666666667,,341.36377130876883,
4.5,,341.3255441847987,
4.533333333333333,,341.34715550207875,
4.566666666666666,,341.34685816972836,
4.6,,341.2898586981551,
4.633333333333334,,341.2603678808985,
4.666666666666667,,340.9959823295165,
4.7,,340.94190394480484,
4.733333333333333,,340.9803320042463,
4.766666666666667,,341.0863556384203,
4.8,,341.10024878433586,
4.833333333333333,,341.0983343610005,
4.866666666666666,,341.11949263380694,
4.9,,341.12120680377393,
4.933333333333334,,341.08346865483236,
4.966666666666667,,341.08442085422075,
5.0,,341.07956965527325,
5.033333333333333,,341.08060620085695,
5.066666666666666,,341.08093618320686,
5.1,,341.0637867483104,
5.133333333333334,,341.0178470919238,
5.166666666666667,,341.0090938804845,
5.2,,341.47519581889173,
5.233333333333333,,341.4791016246527,
5.266666666666667,,341.4781587337298,
5.3,,341.4451690541815,
5.333333333333333,,341.45000107006257,
5.366666666666666,,341.4392956885031,
5.4,,341.3865553931679,
5.433333333333334,,341.3863475638129,
5.466666666666667,,341.33503179629383,
5.5,,341.3358617810189,
5.533333333333333,,341.32264376203403,
5.566666666666666,,341.28413701340986,
5.6,,341.28458527275825,
5.633333333333334,,341.28501393853304,
5.666666666666667,,341.2823178671014,
5.7,,341.2882531968455,
5.733333333333333,,341.22776605288215,
5.766666666666667,,341.2792023693131,
5.8,,341.2757829756623,
5.833333333333333,,341.27635264684795,
5.866666666666666,,341.1356432551173,
5.9,,341.06847363836494,
5.933333333333334,,341.0718166623113,
5.966666666666667,,341.1633288390923,
6.0,,340.89167107395645,
6.033333333333333,,340.8895613895574,
6.066666666666666,,340.8894368461758,
6.1,,340.2980179750244,
6.133333333333334,,341.4977074905228,
6.166666666666667,,341.5275669720317,
6.2,,340.5179176862084,
6.233333333333333,,340.5142870063448,
6.266666666666667,,340.3647993162379,
6.3,,341.62653535013504,
6.333333333333333,,340.5152397205846,
6.366666666666666,,340.5107546423425,
6.4,,340.43516530035185,
6.433333333333334,,340.30286078554195,
6.466666666666667,,341.4845342560529,
6.5,,341.4933231539134,
6.533333333333333,,341.49513412908357,
6.566666666666666,,341.49534741715615,
6.6,,341.4957691142833,
6.633333333333334,,340.44396346017385,
6.666666666666667,,340.44744995728615,
6.7,,340.4190400600245,
6.733333333333333,,340.4223797571112,
6.766666666666667,,340.42200588773136,
6.8,,340.3229012489501,
6.833333333333333,,340.3243994909861,
6.866666666666666,,340.3142736492222,
6.9,,340.36731481682284,
6.933333333333334,,340.3658172993877,
6.966666666666667,,340.385033512692,
7.0,,340.3319731511145,
7.033333333333333,,340.3317811556248,
7.066666666666666,,340.33226726073286,
7.1,,340.3278423959688,
7.133333333333334,,340.32397849228755,
7.166666666666667,,340.329968789831,
7.2,,340.3342509648023,
7.233333333333333,,340.3345656578745,
7.266666666666667,,340.3595834224166,
7.3,,340.3614776590685,
7.333333333333333,,340.3854918942385,
7.366666666666666,,340.3856746999378,
7.4,,340.3829332442972,
7.433333333333334,,340.4295853149207,
7.466666666666667,,340.4465586332023,
7.5,,340.4469194350645,
7.533333333333333,,340.4411094299327,
7.566666666666666,,340.43809814788,
7.6,,340.43937207516757,
7.633333333333334,,340.44453975659025,
7.666666666666667,,340.44484846204705,
7.7,,340.4322131407031,
7.733333333333333,,340.431935866147,
7.766666666666667,,340.43565472273906,
7.8,,340.4063049227003,
7.833333333333333,,341.47833857019856,
7.866666666666666,,341.48321009503513,
7.9,,340.3350655620174,
7.933333333333334,,340.3344627403014,
7.966666666666667,,340.3651340187779,
8.0,,340.28532621646707,
8.033333333333333,,340.3731268074373,
8.066666666666666,,340.3743404259415,
8.1,,340.3740413643276,
8.133333333333333,,340.38749655766446,
8.166666666666666,,338.92723312139316,
8.2,,340.596387046691,
8.233333333333333,,339.0363525373838,
8.266666666666667,,340.48770535733047,
8.3,,340.48915313994013,
8.333333333333334,,340.4903120811227,
8.366666666666667,,340.4895439993154,
8.4,,340.4587867820388,
8.433333333333334,,340.4581826846868,
8.466666666666667,,340.45802485237607,
8.5,,340.43958000648524,
8.533333333333333,,340.43889556790765,
8.566666666666666,,340.4081480549091,
8.6,,340.2891039730054,
8.633333333333333,,340.28698460071325,
8.666666666666666,,340.2867667044411,
8.7,,340.2855929997502,
8.733333333333333,,340.2772198629983,
8.766666666666667,,340.2819067087467,
8.8,,340.28115723720646,
8.833333333333334,,340.418395846187,
8.866666666666667,,340.3990542003619,
8.9,,340.39974467816563,
8.933333333333334,,340.39951589494626,
8.966666666666667,,340.37536316725595,
9.0,,340.24728946947243,
9.033333333333333,,340.24362915631184,
9.066666666666666,,340.2429762125552,
9.1,,340.26213967319813,
9.133333333333333,,340.24939341264974,
9.166666666666666,,342.463395498791,
9.2,,342.45837533270935,
9.233333333333333,,340.1651435738489,
9.266666666666667,,340.09682243702457,
9.3,,343.54294418691273,
9.333333333333334,,343.6153496991889,
9.366666666666667,,343.5050852867078,
9.4,,343.5213103155182,
9.433333333333334,,343.64783374240653,
9.466666666666667,,342.1411417498782,
9.5,,342.16127148330656,
9.533333333333333,,342.1931893019313,
9.566666666666666,,342.29468686636824,
9.6,,342.2241952454409,
9.633333333333333,,342.1863620204699,
9.666666666666666,,342.1855074572855,
9.7,,343.4272654015636,
9.733333333333333,,343.42758922668185,
9.766666666666667,,342.15408912125736,
9.8,,342.16496966309165,
9.833333333333334,,342.15971475891064,
9.866666666666667,,343.7496164262036,
9.9,,342.0433795355998,
9.933333333333334,,343.3301119722106,
9.966666666666667,,343.3209088135785,
10.0,,343.3218573315099,
10.033333333333333,,343.3230860763065,
10.066666666666666,,343.31211224732385,
10.1,,343.3125917832753,
10.133333333333333,,343.3055238695559,
10.166666666666666,,343.30604732786145,
10.2,,341.8360881640923,
10.233333333333333,,341.84669578624806,
10.266666666666667,,342.6957252503444,
10.3,,342.6424658052718,
10.333333333333334,,342.5248972967777,
10.366666666666667,,342.6851780000993,
10.4,,342.7058613925006,
10.433333333333334,,342.77315115391673,
10.466666666666667,,342.7744111244743,
10.5,,342.79142601622027,
10.533333333333333,,341.0451609301324,
10.566666666666666,,342.7286183784343,
10.6,,342.7291378644082,
10.633333333333333,,340.9790362813219,
10.666666666666666,,340.9802848981496,
10.7,,340.98064637991666,
10.733333333333333,,340.97735734424805,
10.766666666666667,,342.64938895959085,
10.8,,342.6459251664472,
10.833333333333334,,342.54621713794677,
10.866666666666667,,342.5464819295957,
10.9,,342.49885656081784,
10.933333333333334,,342.49853042838595,
10.966666666666667,,342.49587412432027,
11.0,,342.5008189443306,
11.033333333333333,,342.5000471835236,
11.066666666666666,,342.49437825038234,
11.1,,342.4648297784111,
11.133333333333333,,342.463751494047,
11.166666666666666,,342.46581142164376,
11.2,,342.4137120862025,
11.233333333333333,,342.4108446691315,
11.266666666666667,,342.42606327030734,
11.3,,342.4381188557653,
11.333333333333334,,342.41084487259,
11.366666666666667,,342.38047659210605,
11.4,,342.37757956348014,
11.433333333333334,,342.37894975453594,
11.466666666666667,,342.3791992520894,
11.5,,342.3776276196234,
11.533333333333333,,342.378188314129,
11.566666666666666,,342.3790710532367,
11.6,,342.3730733046294,
11.633333333333333,,342.37059910512585,
11.666666666666666,,342.3680610587915,
11.7,,342.36908128633286,
11.733333333333333,,342.33841031140116,
11.766666666666667,,342.33772993522933,
11.8,,342.3388377788894,
11.833333333333334,,342.3403723876854,
11.866666666666667,,342.3838271424302,
11.9,,342.3837325360325,
11.933333333333334,,342.37940847751526,
11.966666666666667,,342.38906048182406,
12.0,,342.3900147737072,
12.033333333333333,,342.3988113167482,
12.066666666666666,,342.47455225748183,
12.1,,342.53714060190583,
12.133333333333333,,342.5888102859511,
12.166666666666666,,342.5901523440061,
12.2,,342.58893381300624,
12.233333333333333,,342.58160335196715,
12.266666666666667,,340.0037944084148,
12.3,,339.98832857626047,
12.333333333333334,,339.9682075004839,
12.366666666666667,,339.9115864258604,
12.4,,339.91039410718633,
12.433333333333334,,339.8637182402798,
12.466666666666667,,339.83476062386706,
12.5,,339.8004528907974,
12.533333333333333,,339.7013796517163,
12.566666666666666,,339.6764148822276,
12.6,,339.6524286248747,
12.633333333333333,,341.7587508188299,
12.666666666666666,,341.8037688282953,
12.7,,341.7651642300732,
12.733333333333333,,341.76107322024785,
12.766666666666667,,341.7613538033153,
12.8,,341.76161420916696,
12.833333333333334,,341.76272316153336,
12.866666666666667,,341.76682644217846,
12.9,,341.76363878497045,
12.933333333333334,,341.7904823360447,
12.966666666666667,,341.78987540148864,
13.0,,341.79127104725234,
13.033333333333333,,341.79144112335825,
13.066666666666666,,341.71143313580427,
13.1,,341.7106702984817,
13.133333333333333,,341.7109643357773,
13.166666666666666,,341.70882542955775,
13.2,,341.70835048138684,
13.233333333333333,,341.70966237769295,
13.266666666666667,,341.56065349915207,
13.3,,341.5573016909065,
13.333333333333334,,341.31749572645776,
13.366666666666667,,341.3229940815554,
13.4,,341.4767735578716,
13.433333333333334,,341.4793933560147,
13.466666666666667,,341.4789360956416,
13.5,,341.47891642088797,
13.533333333333333,,341.4735106629265,
13.566666666666666,,341.47283783475416,
13.6,,341.4975805083114,
13.633333333333333,,341.4949472955785,
13.666666666666666,,341.5029563791885,
13.7,,341.5029578269979,
13.733333333333333,,341.50183459280856,
13.766666666666667,,341.5039743751486,
13.8,,341.50775124356187,
13.833333333333334,,341.50911586631696,
13.866666666666667,,341.5366646598617,
13.9,,341.5333243077073,
13.933333333333334,,341.5398679390719,
13.966666666666667,,341.53831673012917,
14.0,,341.4851533911832,
14.033333333333333,,341.48378914223053,
14.066666666666666,,341.3030994790788,
14.1,,341.3015332195949,
14.133333333333333,,341.36688247801476,
14.166666666666666,,341.3327734677898,
14.2,,341.3158150850447,
14.233333333333333,,341.31565545683367,
14.266666666666667,,341.31207679037885,
14.3,,341.3844686023957,
14.333333333333334,,341.4601876418216,
14.366666666666667,,341.5068236572448,
14.4,,341.52153747674333,
14.433333333333334,,342.59600362220067,
14.466666666666667,,342.5843097352309,
14.5,,342.58383945514635,
14.533333333333333,,342.58621393570417,
14.566666666666666,,342.55823427147783,
14.6,,342.5718670750279,
14.633333333333333,,342.57172817572217,
14.666666666666666,,342.5701470410646,
14.7,,341.56190279802877,
14.733333333333333,,341.56986302958705,
14.766666666666667,,341.5693906188425,
14.8,,341.54565065723875,
14.833333333333334,,341.53706301159605,
14.866666666666667,,341.54086600645456,
14.9,,341.54831130569085,
14.933333333333334,,341.44059672997224,
14.966666666666667,,341.44139379381,
15.0,,341.43984015239727,
15.033333333333333,,341.44079729379035,
15.066666666666666,,341.43869159822395,
15.1,,341.490488948005,
15.133333333333333,,341.4898186392312,
15.166666666666666,,341.3454733788937,
15.2,,341.34564064738595,
15.233333333333333,,341.3476465077986,
15.266666666666667,,341.34717310412583,
15.3,,341.1093544967363,
15.333333333333334,,341.73006614581914,
15.366666666666667,,341.80267837623205,
15.4,,341.78287540027884,
15.433333333333334,,341.76066839448976,
15.466666666666667,,341.8540216005107,
15.5,,341.8277664395545,
15.533333333333333,,341.54867532992967,
15.566666666666666,,341.54704555956704,
15.6,,341.5481064122855,
15.633333333333333,,341.6187678049602,
15.666666666666666,,341.64288876274435,
15.7,,341.6939856593506,
15.733333333333333,,341.57194166364667,
15.766666666666667,,341.5738777510095,
15.8,,341.53075516898036,
15.833333333333334,,341.53055284256556,
15.866666666666667,,341.53385658243144,
15.9,,341.5362399152769,
15.933333333333334,,341.5372158804184,
15.966666666666667,,341.53625448024707,
16.0,,341.53262354631727,
16.033333333333335,,341.4986133529865,
16.066666666666666,,341.49514661251186,
16.1,,341.5073824874132,
16.133333333333333,,341.50376227390495,
16.166666666666668,,341.496525002949,
16.2,,341.47130579360663,
16.233333333333334,,341.4557597439608,
16.266666666666666,,341.6308603381004,
16.3,,341.6266972222446,
16.333333333333332,,341.7081519014427,
16.366666666666667,,341.74666585148395,
16.4,,341.9262098163028,
16.433333333333334,,341.945805008909,
16.466666666666665,,342.0087212000851,
16.5,,342.0156221614842,
16.533333333333335,,342.01483654425914,
16.566666666666666,,342.01503183425973,
16.6,,341.99748340902266,
16.633333333333333,,342.08787860216523,
16.666666666666668,,342.1855623900804,
16.7,,341.8022575390917,
16.733333333333334,,341.76223726505833,
16.766666666666666,,341.68102408175474,
16.8,,341.764994108475,
16.833333333333332,,341.7435827595323,
16.866666666666667,,341.72752639614305,
16.9,,341.7226496626238,
16.933333333333334,,341.72573017299743,
16.966666666666665,,341.57114532050576,
17.0,,341.57123186039547,
17.033333333333335,,341.63969543186914,
17.066666666666666,,341.80558334748537,
17.1,,341.78543864030513,
17.133333333333333,,341.74985278750466,
17.166666666666668,,341.7994251163693,
17.2,,341.82797541254337,
17.233333333333334,,341.7585340020406,
17.266666666666666,,341.82940367421037,
17.3,,341.7558129739167,
17.333333333333332,,341.75876245266426,
17.366666666666667,,341.75416400832154,
17.4,,341.7507150824502,
17.433333333333334,,341.9435222024409,
17.466666666666665,,341.9433858627349,
17.5,,341.8611868537043,
17.533333333333335,,341.85900034577566,
17.566666666666666,,341.85864182306597,
17.6,,341.918789536728,
17.633333333333333,,341.8893321179716,
17.666666666666668,,341.84112045448103,
17.7,,342.0027415125472,
17.733333333333334,,341.9506212000968,
17.766666666666666,,342.1175238422595,
17.8,,342.12163280298154,
17.833333333333332,,342.0322359723735,
17.866666666666667,,342.03437199973297,
17.9,,341.94972017653953,
17.933333333333334,,341.95091765097726,
17.966666666666665,,341.9504612787297,
18.0,,341.9551820507734,
18.033333333333335,,341.7807947969871,
18.066666666666666,,341.7811883914663,
18.1,,341.78240945397226,
18.133333333333333,,341.78302785378014,
18.166666666666668,,341.86922095013347,
18.2,,341.86913532642325,
18.233333333333334,,341.9528462997257,
18.266666666666666,,341.9519516581142,
18.3,,341.94775438643376,
18.333333333333332,,341.9471584552003,
18.366666666666667,,342.01530624978284,
18.4,,340.5227221016373,
18.433333333333334,,340.7416930166557,
18.466666666666665,,340.8029254614687,
18.5,,340.8005359047255,
18.533333333333335,,341.02482164528254,
18.566666666666666,,340.7823598755101,
18.6,,340.7425930656007,
18.633333333333333,,340.65643544671184,
18.666666666666668,,340.7380146788071,
18.7,,340.7467433560708,
18.733333333333334,,340.80682296031887,
18.766666666666666,,340.803682780606,
18.8,,341.16255082295254,
18.833333333333332,,341.1440533954813,
18.866666666666667,,340.7812598523174,
18.9,,340.8772154223481,
18.933333333333334,,341.1395146737223,
18.966666666666665,,341.1435966105349,
19.0,,341.1461497698664,
19.033333333333335,,340.8515848885203,
19.066666666666666,,340.85055392409623,
19.1,,340.6854732982044,
19.133333333333333,,340.6558888876062,
19.166666666666668,,340.53236283714904,
19.2,,340.5482498816603,
19.233333333333334,,340.7059336656165,
19.266666666666666,,340.7223687584922,
19.3,,340.7205879504189,
19.333333333333332,,342.09955108891114,
19.366666666666667,,342.099624655592,
19.4,,342.07596704623427,
19.433333333333334,,342.07602007493585,
19.466666666666665,,342.05435201076034,
19.5,,342.0534067724841,
19.533333333333335,,342.0560079055588,
19.566666666666666,,342.11235392520126,
19.6,,342.1082196035901,
19.633333333333333,,342.1151116823238,
19.666666666666668,,342.08371043076374,
19.7,,342.08566769980405,
19.733333333333334,,340.86800456284095,
19.766666666666666,,340.8678345180519,
19.8,,340.8436470455925,
19.833333333333332,,340.8435141792032,
19.866666666666667,,340.84348963963623,
19.9,,342.2339728111735,
19.933333333333334,,340.94295997057003,
19.966666666666665,,340.7750136525954,
20.0,,340.7758157244384,
20.033333333333335,,340.81874899774766,
20.066666666666666,,340.8192361218904,
20.1,,340.54846088137623,
20.133333333333333,,340.54771845351763,
20.166666666666668,,340.5471453699555,
20.2,,340.56823872415237,
20.233333333333334,,340.56805094830565,
20.266666666666666,,340.5700117793128,
20.3,,340.5702512488108,
20.333333333333332,,340.7895412685041,
20.366666666666667,,340.78328793382775,
20.4,,341.7424393902763,
20.433333333333334,,341.75081574592747,
20.466666666666665,,340.51692994122766,
20.5,,340.5212616537385,
20.533333333333335,,340.64703660741577,
20.566666666666666,,340.64602332171063,
20.6,,340.56196132101127,
20.633333333333333,,340.5801668674689,
20.666666666666668,,340.5779521212698,
20.7,,340.57848922335967,
20.733333333333334,,340.57389240921344,
20.766666666666666,,340.53775277714806,
20.8,,340.54188745810904,
20.833333333333332,,340.5433365878685,
20.866666666666667,,340.3283575759673,
20.9,,340.3265797361151,
20.933333333333334,,340.3216592829231,
20.966666666666665,,340.25378039824534,
21.0,,340.91215349396197,
21.033333333333335,,340.946961835702,
21.066666666666666,,340.7833999152988,
21.1,,340.623113230298,
21.133333333333333,,340.60798106741385,
21.166666666666668,,340.6053562720482,
21.2,,340.5884577645894,
21.233333333333334,,340.45281814423544,
21.266666666666666,,340.4706083603952,
21.3,,340.4696254784423,
21.333333333333332,,340.4879812574838,
21.366666666666667,,340.489502019154,
21.4,,340.4790768901263,
21.433333333333334,,340.483246607559,
21.466666666666665,,340.4842570100107,
21.5,,340.52627522477854,
21.533333333333335,,340.52679040528017,
21.566666666666666,,340.4695855690315,
21.6,,340.54236948454917,
21.633333333333333,,340.40380190491993,
21.666666666666668,,340.37944755006123,
21.7,,340.37750353394745,
21.733333333333334,,340.36223221983624,
21.766666666666666,,340.36133687033885,
21.8,,340.36474467356186,
21.833333333333332,,340.57639597986616,
21.866666666666667,,340.57377924030067,
21.9,,340.31702801361735,
21.933333333333334,,340.3243133639547,
21.966666666666665,,340.32308386262685,
