Chamber,Start Time,End Time,Average Time
NSC,0,65.0,2.235113268608415
Neither,65.0,88.8,1.5584454409566497
NSC,88.8,97.6,2.235113268608415
Neither,97.6,101.6,1.5584454409566497
NSC,101.6,105.53333333333333,2.235113268608415
Neither,105.53333333333333,108.96666666666667,1.5584454409566497
NSC,108.96666666666667,129.16666666666666,2.235113268608415
Neither,129.16666666666666,129.23333333333332,1.5584454409566497
NSC,129.23333333333332,129.43333333333334,2.235113268608415
Neither,129.43333333333334,129.53333333333333,1.5584454409566497
NSC,129.53333333333333,129.66666666666666,2.235113268608415
Neither,129.66666666666666,129.7,1.5584454409566497
NSC,129.7,129.76666666666668,2.235113268608415
Neither,129.76666666666668,129.93333333333334,1.5584454409566497
NSC,129.93333333333334,130.13333333333333,2.235113268608415
Neither,130.13333333333333,130.2,1.5584454409566497
NSC,130.2,130.26666666666668,2.235113268608415
Neither,130.26666666666668,130.53333333333333,1.5584454409566497
NSC,130.53333333333333,130.56666666666666,2.235113268608415
Neither,130.56666666666666,132.93333333333334,1.5584454409566497
NSC,132.93333333333334,133.03333333333333,2.235113268608415
Neither,133.03333333333333,133.16666666666666,1.5584454409566497
NSC,133.16666666666666,133.26666666666668,2.235113268608415
Neither,133.26666666666668,169.83333333333334,1.5584454409566497
NSC,169.83333333333334,169.86666666666667,2.235113268608415
Neither,169.86666666666667,170.0,1.5584454409566497
NSC,170.0,170.06666666666666,2.235113268608415
Neither,170.06666666666666,170.13333333333333,1.5584454409566497
NSC,170.13333333333333,170.16666666666666,2.235113268608415
Neither,170.16666666666666,170.26666666666668,1.5584454409566497
NSC,170.26666666666668,170.33333333333334,2.235113268608415
Neither,170.33333333333334,170.4,1.5584454409566497
NSC,170.4,172.26666666666668,2.235113268608415
Neither,172.26666666666668,172.3,1.5584454409566497
NSC,172.3,172.33333333333334,2.235113268608415
Neither,172.33333333333334,174.0,1.5584454409566497
NSC,174.0,174.1,2.235113268608415
Neither,174.1,189.46666666666667,1.5584454409566497
NSC,189.46666666666667,189.53333333333333,2.235113268608415
Neither,189.53333333333333,205.6,1.5584454409566497
NSC,205.6,205.63333333333333,2.235113268608415
Neither,205.63333333333333,206.1,1.5584454409566497
NSC,206.1,206.16666666666666,2.235113268608415
Neither,206.16666666666666,207.9,1.5584454409566497
NSC,207.9,207.96666666666667,2.235113268608415
Neither,207.96666666666667,208.83333333333334,1.5584454409566497
NSC,208.83333333333334,222.63333333333333,2.235113268608415
Neither,222.63333333333333,225.4,1.5584454409566497
NSC,225.4,236.66666666666666,2.235113268608415
Neither,236.66666666666666,237.8,1.5584454409566497
NSC,237.8,242.3,2.235113268608415
Neither,242.3,243.5,1.5584454409566497
NSC,243.5,248.86666666666667,2.235113268608415
Neither,248.86666666666667,255.5,1.5584454409566497
NSC,255.5,262.1666666666667,2.235113268608415
Neither,262.1666666666667,264.06666666666666,1.5584454409566497
NSC,264.06666666666666,266.6,2.235113268608415
Neither,266.6,271.3,1.5584454409566497
NSC,271.3,274.9,2.235113268608415
Neither,274.9,274.96666666666664,1.5584454409566497
NSC,274.96666666666664,283.23333333333335,2.235113268608415
Neither,283.23333333333335,287.2,1.5584454409566497
NSC,287.2,291.3666666666667,2.235113268608415
Neither,291.3666666666667,297.06666666666666,1.5584454409566497
NSC,297.06666666666666,300.43333333333334,2.235113268608415
Neither,300.43333333333334,303.46666666666664,1.5584454409566497
NSC,303.46666666666664,305.9,2.235113268608415
Neither,305.9,310.03333333333336,1.5584454409566497
NSC,310.03333333333336,312.3,2.235113268608415
Neither,312.3,315.1333333333333,1.5584454409566497
NSC,315.1333333333333,323.73333333333335,2.235113268608415
Neither,323.73333333333335,327.6,1.5584454409566497
NSC,327.6,331.23333333333335,2.235113268608415
Neither,331.23333333333335,342.9,1.5584454409566497
SC,342.9,345.76666666666665,6.068518518518532
Neither,345.76666666666665,346.9,1.5584454409566497
SC,346.9,375.53333333333336,6.068518518518532
