Time in seconds,Delta_theta,Color
1.7784810126582278,-2.21350554396885,black
1.7848101265822784,-6.279624109191857,black
1.7911392405063291,-0.06066280928025236,black
1.7974683544303798,0.08965909062225563,black
1.8037974683544304,26.592318485313072,black
1.8101265822784811,6.599226956140058,black
1.8164556962025316,-1.92048655556205,black
1.8227848101265822,-9.886920702286773,black
1.8291139240506329,-2.2852562514063095,black
1.8354430379746836,-15.274529901264486,black
1.8417721518987342,4.846350058944708,black
1.8481012658227849,-8.922675781884557,black
1.8544303797468353,-8.238210605424939,black
1.860759493670886,-5.295181233816159,black
1.8670886075949367,-5.627628578769716,black
1.8734177215189873,-5.69078531706181,black
1.879746835443038,-4.720474218507395,black
1.8860759493670887,-2.5041093851356173,black
1.8924050632911393,-3.5778709312886186,black
1.8987341772151898,2.5748896676521795,black
1.9050632911392404,0.3703284440708394,black
1.9113924050632911,9.342830821940929,black
1.9177215189873418,15.74065359053045,black
1.9240506329113924,14.407597201367032,black
1.9303797468354431,2.523956396615219,black
1.9367088607594938,-12.413240224750737,black
1.9430379746835442,-2.4088001304633337,black
1.9493670886075949,-7.441272819582572,black
1.9556962025316456,-3.24461710715574,black
1.9620253164556962,-4.915019158860616,black
1.9683544303797469,-4.55694682549904,black
1.9746835443037976,-15.999823107443593,black
1.981012658227848,-11.30157466303599,black
1.9873417721518987,-0.842746987924726,black
1.9936708860759493,-3.7868609859529974,black
2.0,-0.6733168564717682,black
2.0063291139240507,0.4363060995167909,black
2.0126582278481013,6.958270795767165,black
2.018987341772152,7.325046556817094,black
2.0253164556962027,10.726425162183755,black
2.0316455696202533,3.3674749242069275,black
2.037974683544304,7.444653449426731,black
2.0443037974683542,2.583394845575981,black
2.050632911392405,-2.3757903210702764,black
2.0569620253164556,-5.522870685812467,black
2.0632911392405062,-9.023798864346851,black
2.069620253164557,-7.84225317725093,black
2.0759493670886076,-5.463231109020352,black
2.0822784810126582,-3.8407968089134705,black
2.088607594936709,2.1718211748627736,black
2.0949367088607596,-1.7511603951033674,black
2.1012658227848102,-5.575687986380238,black
2.107594936708861,2.269823776933511,black
2.1139240506329116,1.3743863887918493,black
2.1202531645569622,-3.601548931766655,black
2.1265822784810124,0.8296410541101674,black
2.132911392405063,-1.1505375016870847,black
2.1392405063291138,0.4367809913837745,black
2.1455696202531644,-0.21877638338264765,black
2.151898734177215,1.4527474044797382,black
2.1582278481012658,-0.17320546052991914,black
2.1645569620253164,-0.010126785405408789,black
2.170886075949367,2.7929400018528354,black
2.1772151898734178,1.539729995957953,black
2.1835443037974684,2.438274744706753,black
2.189873417721519,-2.6207239180725184,black
2.1962025316455698,1.972992412192288,black
2.2025316455696204,-0.7612991330314953,black
2.2088607594936707,-1.1776415240558284,black
2.2151898734177213,-4.624557716308509,black
2.221518987341772,6.674033010425506,black
2.2278481012658227,-7.033847994778616,black
2.2341772151898733,3.5810594819546804,black
2.240506329113924,-1.4253316551642583,black
2.2468354430379747,-2.216348282380985,black
2.2531645569620253,0.31072518184897024,black
2.259493670886076,-0.6752288733050925,black
2.2658227848101267,0.08403004069374026,black
2.2721518987341773,0.5791305511234974,black
2.278481012658228,-0.4460175292327289,black
2.2848101265822787,0.5573999943893606,black
2.2911392405063293,-0.38996582027064164,black
2.2974683544303796,-0.2250623672945899,black
2.3037974683544302,-0.19026179990502443,black
2.310126582278481,0.12730036381962165,black
2.3164556962025316,-0.033171597339070547,black
2.3227848101265822,0.28327528146557096,black
2.329113924050633,0.547878062207148,black
2.3354430379746836,0.28198535317712525,black
2.3417721518987342,-0.044931912734395896,black
2.348101265822785,-0.13643045514558727,black
2.3544303797468356,-0.09590764634458848,black
2.3607594936708862,-0.360485208429681,black
2.367088607594937,1.1797687109537613,black
2.3734177215189876,-0.20055903236742267,black
2.3797468354430378,-0.546009539259874,black
2.3860759493670884,-0.599589185448749,black
2.392405063291139,0.07914192115377006,black
2.3987341772151898,0.17264114554741394,black
2.4050632911392404,-0.6505265553811215,black
2.411392405063291,0.014479974185965916,black
2.4177215189873418,0.4383563934647418,black
2.4240506329113924,0.0168278953518618,black
2.430379746835443,0.054759751192264616,black
2.4367088607594938,-0.1125234451756294,black
2.4430379746835444,0.19837413877566612,black
2.449367088607595,-0.6724685891459797,black
2.4556962025316458,-0.12341330447912852,black
2.462025316455696,0.44413455500057364,black
2.4683544303797467,0.0418827764363261,black
2.4746835443037973,0.06898677146734522,black
2.481012658227848,0.04404424910975424,black
2.4873417721518987,0.2598255182598217,black
2.4936708860759493,-0.8616108249649702,black
2.5,0.6636167883354062,black
2.5063291139240507,0.48157543953562043,black
2.5126582278481013,0.4410095391059181,black
2.518987341772152,0.3448798902946679,black
2.5253164556962027,0.03550919505054129,black
2.5316455696202533,0.06583693687901038,black
2.537974683544304,0.03920699728441113,black
2.5443037974683542,-0.22732115300656996,black
2.550632911392405,-0.2557608174247141,black
2.5569620253164556,-0.24010731725832724,black
2.5632911392405062,0.08290570219798687,black
2.569620253164557,0.4364084283671412,black
2.5759493670886076,0.2522950046339103,black
2.5822784810126582,-0.04961545107825227,black
2.588607594936709,-0.20446004319087097,black
2.5949367088607596,-0.04250546706432945,black
2.6012658227848102,0.24791754781785147,black
2.607594936708861,0.12658431529288494,black
2.6139240506329116,-0.03169508295872436,black
2.6202531645569622,0.02340242222976663,black
2.6265822784810124,3.89431852016828,black
2.632911392405063,-0.2431769887853692,black
2.6392405063291138,-0.05888922687567444,black
2.6455696202531644,0.07641884831092316,black
2.651898734177215,-0.20182246431641104,black
2.6582278481012658,1.1653790971881692,black
2.6645569620253164,0.47135824919987446,black
2.670886075949367,-0.7199246739325371,black
2.6772151898734178,-0.2904398529053571,black
2.6835443037974684,-0.861973355163931,black
2.689873417721519,-1.9601330538859165,black
2.6962025316455698,2.0978507832377598,black
2.7025316455696204,-0.07093598966824022,black
2.7088607594936707,0.756635930898593,black
2.7151898734177213,-0.03694346059406417,black
2.721518987341772,-1.0842082794855195,black
2.7278481012658227,1.5526188891879826,black
2.7341772151898733,0.22458043962047647,black
2.740506329113924,-0.08978745100850194,black
2.7468354430379747,-0.49134149399973204,black
2.7531645569620253,0.6129076825354787,black
2.759493670886076,0.2991312996944666,black
2.7658227848101267,-0.3153126449697501,black
2.7721518987341773,-0.22075277465515342,black
2.778481012658228,-2.5846428996676662,black
2.7848101265822787,-0.7510782898205464,black
2.7911392405063293,1.0136557377532296,black
2.7974683544303796,-0.023234529381358726,black
2.8037974683544302,0.2386044108212193,black
2.810126582278481,-0.15527606144104933,black
2.8164556962025316,0.19685109513384358,black
2.8227848101265822,0.5799482276597496,black
2.829113924050633,-0.4405496056835547,black
2.8354430379746836,0.24019159223203612,black
2.8417721518987342,0.37209481244394027,black
2.848101265822785,-0.7436043858604586,black
2.8544303797468356,0.08797932203517167,black
2.8607594936708862,0.011243404865658668,black
2.867088607594937,-0.05032216630091124,black
2.8734177215189876,1.2288888188905007,black
2.8797468354430378,-0.20990385898605002,black
2.8860759493670884,-0.10465272221188737,black
2.892405063291139,0.034148327248057164,black
2.8987341772151898,-0.23816859181681593,black
2.9050632911392404,-0.10266261036402202,black
2.911392405063291,0.027793819428039157,black
2.9177215189873418,0.2954888403686242,black
2.9240506329113924,0.243611708209019,black
2.930379746835443,-0.3370861556116447,black
2.9367088607594938,0.04109940599385542,black
2.9430379746835444,-0.08244812469716578,black
2.949367088607595,0.5609675245714998,black
2.9556962025316458,0.10287497877783469,black
2.962025316455696,0.07496889220447045,black
2.9683544303797467,0.04530795525476439,black
2.9746835443037973,0.12358465279095299,black
2.981012658227848,0.05696945081975624,black
2.9873417721518987,-0.059111165937285826,black
2.9936708860759493,-0.04927306086320904,black
3.0,0.1537112700951777,black
3.0063291139240507,-0.07181069059791945,black
3.0126582278481013,0.3495457853265025,black
3.018987341772152,2.3775048098585723,black
3.0253164556962027,0.8126857731659136,black
3.0316455696202533,0.030802294661405938,black
3.037974683544304,0.1925377210060688,black
3.0443037974683542,0.02313964968795368,black
3.050632911392405,-0.06454359813823984,black
3.0569620253164556,0.17458029448447832,black
3.0632911392405062,0.061920765953882295,black
3.069620253164557,1.124803294647899,black
3.0759493670886076,-0.12975067577485966,black
3.0822784810126582,-0.5043924549693397,black
3.088607594936709,0.1825286443096541,black
3.0949367088607596,0.18868908088936465,black
3.1012658227848102,0.11094314481832868,black
3.107594936708861,0.24398990546042043,black
3.1139240506329116,-0.04522150180657114,black
3.1202531645569622,-0.057805752532440025,black
3.1265822784810124,0.16825592413765555,black
3.132911392405063,0.48941927596332135,black
3.1392405063291138,-0.0854030403107977,black
3.1455696202531644,0.0005034387769526916,black
3.151898734177215,-0.5575145060501665,black
3.1582278481012658,0.28216993145279545,black
3.1645569620253164,0.6841629358339691,black
3.170886075949367,0.6660046871369971,black
3.1772151898734178,-1.1372860241221883,black
3.1835443037974684,-0.06895738846421828,black
3.189873417721519,0.33144038968917044,black
3.1962025316455698,0.11198878708215432,black
3.2025316455696204,0.17937823287293497,black
3.2088607594936707,-0.09459436346659977,black
3.2151898734177213,-0.11034155500668952,black
3.221518987341772,0.7167277502618354,black
3.2278481012658227,0.8955724716378022,black
3.2341772151898733,-0.8270216969566526,black
3.240506329113924,-0.2967216170474227,black
3.2468354430379747,-5.855293538914452e-05,black
3.2531645569620253,-0.199794924736155,black
3.259493670886076,-0.1456332801089868,black
3.2658227848101267,0.19916358406568335,black
3.2721518987341773,0.22669711917613,black
3.278481012658228,-0.03922480941198536,black
3.2848101265822787,-0.14371363613498112,black
3.2911392405063293,-0.026199786519448764,black
3.2974683544303796,-0.15461308988554023,black
3.3037974683544302,-0.34473451596764093,black
3.310126582278481,0.27044242778138816,black
3.3164556962025316,0.25881751745551007,black
3.3227848101265822,0.0008564445943193277,black
3.329113924050633,0.14917155592963915,black
3.3354430379746836,0.2861989995711465,black
3.3417721518987342,0.1023439023041437,black
3.348101265822785,-0.8873860716394084,black
3.3544303797468356,0.2285048411093733,black
3.3607594936708862,-2.988232386791754,black
3.367088607594937,3.71039229217323,black
3.3734177215189876,-1.0291853184524822,black
3.3797468354430378,-0.2827174849035945,black
3.3860759493670884,-0.1449561525667331,black
3.392405063291139,-0.13142616776730343,black
3.3987341772151898,1.1407212372612374,black
3.4050632911392404,-0.6563266880180443,black
3.411392405063291,0.6455343353622318,black
3.4177215189873418,0.5993240778490119,black
3.4240506329113924,-0.08158532351226988,black
3.430379746835443,-0.7063093339903155,black
3.4367088607594938,0.09689084749318333,black
3.4430379746835444,0.3359583955350729,black
3.449367088607595,0.304272054282011,black
3.4556962025316458,-0.25096576137146975,black
3.462025316455696,-0.01730068546487118,black
3.4683544303797467,-0.13926792761567164,black
3.4746835443037973,0.041477370485033305,black
3.481012658227848,-0.798479381947061,black
3.4873417721518987,0.4916860249358379,black
3.4936708860759493,-0.9206632571620581,black
3.5,1.3193182820732066,black
3.5063291139240507,-0.10740108383163971,black
3.5126582278481013,-2.089025581325062,black
3.518987341772152,0.5579734442458815,black
3.5253164556962027,-0.36358850786134234,black
3.5316455696202533,-0.12346901550229106,black
3.537974683544304,0.25144985848893064,black
3.5443037974683542,0.681277641975873,black
3.550632911392405,0.385537442038995,black
3.5569620253164556,-1.5188119844187593,black
3.5632911392405062,-0.4314205818485384,black
3.569620253164557,-0.34428637196831247,black
3.5759493670886076,-0.22052026427398097,black
3.5822784810126582,0.21197242698442764,black
3.588607594936709,-0.1943658877673613,black
3.5949367088607596,-0.5773074340006872,black
3.6012658227848102,-0.1760846131963838,black
3.607594936708861,0.007795780834829458,black
3.6139240506329116,0.386392144034728,black
3.6202531645569622,0.28372942471711404,black
3.6265822784810124,-0.16000368915138097,black
3.632911392405063,-0.5832108248588934,black
3.6392405063291138,0.11237569465787267,black
3.6455696202531644,-0.053457316593060966,black
3.651898734177215,0.26248816945969367,black
3.6582278481012658,-1.3373602514174951,black
3.6645569620253164,0.8472680205542531,black
3.670886075949367,0.9513735989228422,black
3.6772151898734178,0.5273011896737536,black
3.6835443037974684,-0.9864097727151311,black
3.689873417721519,0.3054670748028574,black
3.6962025316455698,-0.41763752022164624,black
3.7025316455696204,-0.016361805404152108,black
3.7088607594936707,-1.2273357104666047,black
3.7151898734177213,1.0861215308338856,black
3.721518987341772,0.5579600333898274,black
3.7278481012658227,0.026714148113919478,black
3.7341772151898733,-0.9378445487223868,black
3.740506329113924,0.9663376701478974,black
3.7468354430379747,-0.02064886347376138,black
3.7531645569620253,0.09831424294077351,black
3.759493670886076,-0.3635924992723112,black
3.7658227848101267,1.263993500068823,black
3.7721518987341773,-0.9467338574889723,black
3.778481012658228,0.44147136978878443,black
3.7848101265822787,1.1317842479351619,black
3.7911392405063293,0.5541894545106114,black
3.7974683544303796,-0.632787359355925,black
3.8037974683544302,0.8307031026542084,black
3.810126582278481,-0.987235028705232,black
3.8164556962025316,-0.09201181445055973,black
3.8227848101265822,0.05113909137773476,black
3.829113924050633,-0.619947261164187,black
3.8354430379746836,-0.06066733064124996,black
3.8417721518987342,0.5748408391669066,black
3.848101265822785,0.7357660091628659,black
3.8544303797468356,-0.3797727903329253,black
3.8607594936708862,0.757070544227501,black
3.867088607594937,0.1041184039537768,black
3.8734177215189876,0.6836311324679336,black
3.8797468354430378,0.07332639130471996,black
3.8860759493670884,-0.5524357696404696,black
3.892405063291139,-0.14539609338010706,black
3.8987341772151898,0.19000249884229525,black
3.9050632911392404,0.16753418904378847,black
3.911392405063291,-0.047154547539784986,black
3.9177215189873418,0.19845495735475538,black
3.9240506329113924,-0.23317727338063676,black
3.930379746835443,0.14187983259106574,black
3.9367088607594938,0.08669262175659576,black
3.9430379746835444,-0.029960252685928168,black
3.949367088607595,0.2571803131536008,black
3.9556962025316458,-0.4617008453942777,black
3.962025316455696,-0.09838258520337284,black
3.9683544303797467,0.8080582057108714,black
3.9746835443037973,-0.8798494155551406,black
3.981012658227848,1.3573707628153997,black
3.9873417721518987,-0.022358659364382305,black
3.9936708860759493,-0.4140370807351452,black
4.0,-0.680133540133351,black
4.006329113924051,0.7044785102638258,black
4.012658227848101,-0.4607188301924605,black
4.018987341772152,0.2486833681377032,black
4.025316455696203,-0.11270322062492077,black
4.031645569620253,-0.2156947315645663,black
4.037974683544304,-0.45986309304689144,black
4.044303797468355,-0.14687222295376579,black
4.050632911392405,0.11460232822845384,black
4.056962025316456,0.02078598992637204,black
4.063291139240507,0.1987210969030535,black
4.069620253164557,0.3135459451553455,black
4.075949367088608,-0.11997763590647281,black
4.082278481012659,-0.6561939216753334,black
4.0886075949367084,-0.38952744245710846,black
4.094936708860759,0.5337780796954714,black
4.10126582278481,0.9065049595590988,black
4.1075949367088604,0.21893069020601352,black
4.113924050632911,-0.23397451199117114,black
4.120253164556962,-0.3570646413432783,black
4.1265822784810124,0.09071709544055295,black
4.132911392405063,0.23158436062217014,black
4.139240506329114,-0.19653315237882651,black
4.1455696202531644,0.2766744811460935,black
4.151898734177215,0.648939508943835,black
4.158227848101266,0.13058206627277436,black
4.1645569620253164,-0.354026241851674,black
4.170886075949367,0.08004921563988532,black
4.177215189873418,-0.006583855168532438,black
4.1835443037974684,-0.1956872140617385,black
4.189873417721519,0.22439424542167963,black
4.19620253164557,-0.2222522266609701,black
4.2025316455696204,0.5965843578242414,black
4.208860759493671,0.10245336292632246,black
4.215189873417722,0.1307869728593687,black
4.2215189873417724,0.16014895670575768,black
4.227848101265823,-0.5215963847768368,black
4.234177215189874,-0.29740997952196757,black
4.2405063291139244,-0.3946807500194893,black
4.246835443037975,-0.43751261250918105,black
4.253164556962025,0.6500406641991159,black
4.2594936708860756,0.15540001553786276,black
4.265822784810126,0.19214458711383386,black
4.272151898734177,-0.2638059977945222,black
4.2784810126582276,-0.6111011731263112,black
4.284810126582278,0.830039340295988,black
4.291139240506329,0.19786366276190748,black
4.2974683544303796,-0.27893640257951624,black
4.30379746835443,0.6127141666432543,black
4.310126582278481,0.8618370543018887,black
4.3164556962025316,0.48841511039688257,black
4.322784810126582,0.15394939582854228,black
4.329113924050633,-2.037783695545823,black
4.3354430379746836,0.9303324298838174,black
4.341772151898734,1.1879229072204769,black
4.348101265822785,0.18889049255792045,black
4.3544303797468356,-0.09541671728768186,black
4.360759493670886,-0.4378663509918983,black
4.367088607594937,0.29565847354265706,black
4.3734177215189876,-0.21831090902220396,black
4.379746835443038,1.03253941504048,black
4.386075949367089,-0.4595811529346392,black
4.3924050632911396,-0.27534743509542103,black
4.39873417721519,-0.09603169768352693,black
4.405063291139241,0.10522805746469821,black
4.4113924050632916,-0.378703948464965,black
4.417721518987341,-0.7979483543696766,black
4.424050632911392,0.22491418507601146,black
4.430379746835443,0.05112252363712244,black
4.436708860759493,-0.032674042403048276,black
4.443037974683544,-0.2678412307363889,black
4.449367088607595,0.8165602156571943,black
4.455696202531645,-0.08947617195545732,black
