Time (seconds),Angle difference,Location
0.0,,NSC
0.016666666666666666,1.0988316848787854,NSC
0.03333333333333333,0.2638933188836461,NSC
0.05,0.6689852867196486,NSC
0.06666666666666667,0.0027719470083682474,NSC
0.08333333333333333,0.31815827874504743,NSC
0.1,0.23405480842255066,NSC
0.11666666666666667,0.07477083850274413,NSC
0.13333333333333333,0.4158772283029295,NSC
0.15,0.816756375438001,NSC
0.16666666666666666,0.359904682283148,NSC
0.18333333333333332,0.06249123450911309,NSC
0.2,0.15472976696206597,NSC
0.21666666666666667,0.5126751866107098,NSC
0.23333333333333334,0.10749024854383471,NSC
0.25,0.2492668397823583,NSC
0.26666666666666666,0.0075945240652148804,NSC
0.2833333333333333,0.4555715525790207,NSC
0.3,0.9546923838702437,NSC
0.31666666666666665,0.14842227381706508,NSC
0.3333333333333333,0.6916533723186449,NSC
0.35,0.22321988494351208,NSC
0.36666666666666664,1.6335027188047948,NSC
0.38333333333333336,0.8029382036707116,NSC
0.4,0.08903789224991243,NSC
0.4166666666666667,0.3677375214179115,NSC
0.43333333333333335,0.2079233387092625,NSC
0.45,0.01799483924082601,NSC
0.4666666666666667,0.16086231074316037,NSC
0.48333333333333334,0.17332899672957325,NSC
0.5,0.03208562981859675,NSC
0.5166666666666667,0.05345442128111921,NSC
0.5333333333333333,0.22896828337353448,NSC
0.55,0.3222344722917301,NSC
0.5666666666666667,0.18852636924130728,NSC
0.5833333333333334,0.007246150926980555,NSC
0.6,1.1593446729905468,NSC
0.6166666666666667,0.4839826758094663,NSC
0.6333333333333333,0.017209625932482986,NSC
0.65,0.10971569555982619,NSC
0.6666666666666666,0.18346153141419386,NSC
0.6833333333333333,0.3164040226001239,NSC
0.7,1.139996819237791,NSC
0.7166666666666667,0.48668749582447957,NSC
0.7333333333333333,0.3199565474070245,NSC
0.75,0.2810995276216999,NSC
0.7666666666666667,0.16131182841766023,NSC
0.7833333333333333,0.005476463680834431,NSC
0.8,0.11805334503047993,NSC
0.8166666666666667,0.14761713788672814,NSC
0.8333333333333334,0.11553853406246128,NSC
0.85,0.06876427647169514,NSC
0.8666666666666667,0.2200383786830713,NSC
0.8833333333333333,0.6629387546953733,NSC
0.9,0.2143887285416044,NSC
0.9166666666666666,0.11090107867643306,NSC
0.9333333333333333,1.682672164410631,NSC
0.95,0.4012936316841881,NSC
0.9666666666666667,0.22779765359082915,NSC
0.9833333333333333,0.32473330933563604,NSC
1.0,0.8709609499252536,NSC
1.0166666666666666,359.5565056023348,NSC
1.0333333333333334,358.9826031894428,NSC
1.05,0.32663182210716635,NSC
1.0666666666666667,1.193681376452844,NSC
1.0833333333333333,0.07665355310432775,NSC
1.1,0.3584904126875639,NSC
1.1166666666666667,0.527520874395297,NSC
1.1333333333333333,1.222282786015802,NSC
1.15,0.2511003000490293,NSC
1.1666666666666667,0.11349432438364548,NSC
1.1833333333333333,0.4040207792085799,NSC
1.2,0.12892672570240027,NSC
1.2166666666666666,0.1730146563906425,NSC
1.2333333333333334,0.14307734691314433,NSC
1.25,0.1201051610382784,NSC
1.2666666666666666,0.0013124890261053679,NSC
1.2833333333333334,0.09473001247991686,NSC
1.3,0.4484026409358264,NSC
1.3166666666666667,0.011773356433586013,NSC
1.3333333333333333,1.7624565400277667,NSC
1.35,0.26479657639250664,NSC
1.3666666666666667,0.21503615137194032,NSC
1.3833333333333333,0.44360437386338614,NSC
1.4,0.10554226003917044,NSC
1.4166666666666667,0.2647067271845742,NSC
1.4333333333333333,0.05604793612669745,NSC
1.45,0.12920362733190416,NSC
1.4666666666666666,0.16568113881319935,NSC
1.4833333333333334,0.7096545852101039,NSC
1.5,0.03841345939164231,NSC
1.5166666666666666,1.0163464793331771,NSC
1.5333333333333334,0.03864670245332924,NSC
1.55,0.0583344095737921,NSC
1.5666666666666667,0.6740873821658431,NSC
1.5833333333333333,0.008972187361932171,NSC
1.6,0.13746714646878022,NSC
1.6166666666666667,0.0986752132776525,NSC
1.6333333333333333,0.0340129027419902,NSC
1.65,0.2015138502526339,NSC
1.6666666666666667,0.030804890778957983,NSC
1.6833333333333333,0.051416414472604366,NSC
1.7,0.34994625839164417,NSC
1.7166666666666666,0.215736540020238,NSC
1.7333333333333334,0.4439722724832862,NSC
1.75,0.525581294777238,NSC
1.7666666666666666,0.03439921974305715,NSC
1.7833333333333334,0.13340904747315907,NSC
1.8,0.1145721535731945,NSC
1.8166666666666667,0.058280774438718375,NSC
1.8333333333333333,0.11195461689234554,NSC
1.85,0.36838622689132894,NSC
1.8666666666666667,0.09000991648903822,NSC
1.8833333333333333,0.19534888258728778,NSC
1.9,2.8671783291808626,NSC
1.9166666666666667,0.9338407610728394,NSC
1.9333333333333333,1.3859305407104632,NSC
1.95,0.0741605803925367,NSC
1.9666666666666666,0.7225832925499578,NSC
1.9833333333333334,0.3474631361883693,NSC
2.0,0.40334213548933207,NSC
2.0166666666666666,0.472704605752738,NSC
2.033333333333333,0.2517129451062363,NSC
2.05,0.18730006663826693,NSC
2.066666666666667,0.708295178866126,NSC
2.0833333333333335,0.8112383860706167,NSC
2.1,0.2585895026061227,NSC
2.1166666666666667,0.8061514470127333,NSC
2.1333333333333333,0.699899992953589,NSC
