Chamber,Start Time,End Time,Average Time
Neither,0,21.533333333333335,18.832352941176477
NSC,21.533333333333335,22.433333333333334,4.060317460317459
Neither,22.433333333333334,46.93333333333333,18.832352941176477
NSC,46.93333333333333,61.266666666666666,4.060317460317459
Neither,61.266666666666666,68.9,18.832352941176477
NSC,68.9,68.93333333333334,4.060317460317459
Neither,68.93333333333334,69.2,18.832352941176477
NSC,69.2,69.8,4.060317460317459
Neither,69.8,69.83333333333333,18.832352941176477
NSC,69.83333333333333,70.63333333333334,4.060317460317459
Neither,70.63333333333334,70.76666666666667,18.832352941176477
NSC,70.76666666666667,70.93333333333334,4.060317460317459
Neither,70.93333333333334,72.13333333333334,18.832352941176477
NSC,72.13333333333334,73.3,4.060317460317459
Neither,73.3,92.8,18.832352941176477
SC,92.8,99.53333333333333,16.113888888888876
Neither,99.53333333333333,156.16666666666666,18.832352941176477
SC,156.16666666666666,176.23333333333332,16.113888888888876
Neither,176.23333333333332,186.1,18.832352941176477
SC,186.1,200.5,16.113888888888876
Neither,200.5,204.63333333333333,18.832352941176477
SC,204.63333333333333,242.43333333333334,16.113888888888876
Neither,242.43333333333334,247.0,18.832352941176477
NSC,247.0,250.53333333333333,4.060317460317459
Neither,250.53333333333333,251.33333333333334,18.832352941176477
NSC,251.33333333333334,251.4,4.060317460317459
Neither,251.4,251.43333333333334,18.832352941176477
NSC,251.43333333333334,251.53333333333333,4.060317460317459
Neither,251.53333333333333,251.63333333333333,18.832352941176477
NSC,251.63333333333333,265.43333333333334,4.060317460317459
Neither,265.43333333333334,268.56666666666666,18.832352941176477
NSC,268.56666666666666,276.03333333333336,4.060317460317459
Neither,276.03333333333336,276.53333333333336,18.832352941176477
NSC,276.53333333333336,285.6333333333333,4.060317460317459
Neither,285.6333333333333,287.4,18.832352941176477
NSC,287.4,291.4,4.060317460317459
Neither,291.4,291.56666666666666,18.832352941176477
NSC,291.56666666666666,297.43333333333334,4.060317460317459
Neither,297.43333333333334,298.26666666666665,18.832352941176477
NSC,298.26666666666665,298.8,4.060317460317459
Neither,298.8,305.9,18.832352941176477
SC,305.9,310.3666666666667,16.113888888888876
Neither,310.3666666666667,330.2,18.832352941176477
NSC,330.2,330.23333333333335,4.060317460317459
Neither,330.23333333333335,330.3,18.832352941176477
NSC,330.3,330.4,4.060317460317459
Neither,330.4,342.93333333333334,18.832352941176477
SC,342.93333333333334,406.8666666666667,16.113888888888876
Neither,406.8666666666667,407.03333333333336,18.832352941176477
SC,407.03333333333336,414.43333333333334,16.113888888888876
Neither,414.43333333333334,416.5,18.832352941176477
SC,416.5,416.7,16.113888888888876
Neither,416.7,424.6,18.832352941176477
SC,424.6,428.76666666666665,16.113888888888876
Neither,428.76666666666665,433.53333333333336,18.832352941176477
SC,433.53333333333336,440.9,16.113888888888876
Neither,440.9,452.5,18.832352941176477
NSC,452.5,470.26666666666665,4.060317460317459
Neither,470.26666666666665,493.2,18.832352941176477
NSC,493.2,494.1333333333333,4.060317460317459
Neither,494.1333333333333,506.6,18.832352941176477
NSC,506.6,510.56666666666666,4.060317460317459
Neither,510.56666666666666,523.1333333333333,18.832352941176477
SC,523.1333333333333,539.5,16.113888888888876
Neither,539.5,712.0666666666667,18.832352941176477
SC,712.0666666666667,722.5333333333333,16.113888888888876
Neither,722.5333333333333,918.9333333333333,18.832352941176477
