Time (seconds),Angle difference,Location
0.0,,NSC
0.03333333333333333,4.471709656448525,NSC
0.06666666666666667,8.693166092699641,NSC
0.1,357.2926324248581,NSC
0.13333333333333333,0.3804883204913809,NSC
0.16666666666666666,358.1317430352454,NSC
0.2,0.8040444083663942,NSC
0.23333333333333334,0.406201245040279,NSC
0.26666666666666666,1.3474760895236955,NSC
0.3,0.18023015219426952,NSC
0.3333333333333333,2.031913796361721,NSC
0.36666666666666664,0.19026095397907739,NSC
0.4,2.257758034807864,NSC
0.43333333333333335,5.186855886206445,NSC
0.4666666666666667,4.722713825307267,NSC
0.5,1.8255274572194935,NSC
0.5333333333333333,2.109872247898636,NSC
0.5666666666666667,1.2069577497021555,NSC
0.6,1.5470893325484667,NSC
0.6333333333333333,2.2004872419418575,NSC
0.6666666666666666,2.6193010480021144,NSC
0.7,2.10105759904809,NSC
0.7333333333333333,0.8660775178195763,NSC
0.7666666666666667,12.157478379528754,NSC
0.8,3.254353110877787,NSC
0.8333333333333334,3.2222713071094518,NSC
0.8666666666666667,0.02193042209921714,NSC
0.9,0.09981567358380516,NSC
0.9333333333333333,1.6870231617707532,NSC
0.9666666666666667,2.4827769627565885,NSC
1.0,4.8328843323566275,NSC
1.0333333333333334,0.9393153786974722,NSC
1.0666666666666667,1.4678351840655068,NSC
1.1,4.14723019398258,NSC
1.1333333333333333,0.006824893753730521,NSC
1.1666666666666667,0.2600574769464288,NSC
1.2,0.2852911748188376,NSC
1.2333333333333334,3.0955945025320375,NSC
1.2666666666666666,2.0467810455434687,NSC
1.3,3.9783972315174196,NSC
1.3333333333333333,0.0050922196357419125,NSC
1.3666666666666667,0.1663956701592042,NSC
1.4,0.49820055514140904,NSC
1.4333333333333333,1.9187818693864642,NSC
1.4666666666666666,4.866638433004539,NSC
1.5,2.400370138659355,NSC
1.5333333333333334,1.4866306077736908,NSC
1.5666666666666667,2.8491414927839855,NSC
1.6,0.9860601035764489,NSC
1.6333333333333333,0.06477351531606246,NSC
1.6666666666666667,0.2814364836198706,NSC
1.7,0.04502183349302413,NSC
1.7333333333333334,0.46302532753253445,NSC
1.7666666666666666,0.22619537129719447,NSC
1.8,0.36278949485915746,NSC
1.8333333333333333,0.31992000565549006,NSC
1.8666666666666667,2.692592543440128,NSC
1.9,1.0747452214338296,NSC
1.9333333333333333,0.24423324094908594,NSC
1.9666666666666666,0.05765467010792236,NSC
2.0,2.9501282004720224,NSC
2.033333333333333,0.6804820296723051,NSC
2.066666666666667,0.09644994470528445,NSC
2.1,0.16117059800853895,NSC
2.1333333333333333,0.16620304107607353,NSC
2.1666666666666665,0.25739261004628133,NSC
2.2,0.448087893150273,NSC
2.2333333333333334,0.047620563784732894,NSC
2.2666666666666666,0.38337703499155396,NSC
2.3,0.03576079591329062,NSC
2.3333333333333335,0.6454547339930627,NSC
2.3666666666666667,1.0587955912632196,NSC
2.4,0.23699645545667636,NSC
2.433333333333333,0.06766777430595994,NSC
2.466666666666667,0.0980522383222251,NSC
2.5,0.08408284181984982,NSC
2.533333333333333,0.6983182587588885,NSC
2.566666666666667,0.7536595672984276,NSC
