Chamber,Start Time,End Time,Average Time
NSC,0,35.733333333333334,7.028205128205123
Neither,35.733333333333334,40.333333333333336,10.558641975308648
NSC,40.333333333333336,40.53333333333333,7.028205128205123
Neither,40.53333333333333,40.56666666666667,10.558641975308648
NSC,40.56666666666667,40.63333333333333,7.028205128205123
Neither,40.63333333333333,40.666666666666664,10.558641975308648
NSC,40.666666666666664,40.7,7.028205128205123
Neither,40.7,41.1,10.558641975308648
NSC,41.1,41.53333333333333,7.028205128205123
Neither,41.53333333333333,41.733333333333334,10.558641975308648
NSC,41.733333333333334,84.23333333333333,7.028205128205123
Neither,84.23333333333333,87.36666666666666,10.558641975308648
NSC,87.36666666666666,91.33333333333333,7.028205128205123
Neither,91.33333333333333,108.7,10.558641975308648
NSC,108.7,129.0,7.028205128205123
Neither,129.0,129.9,10.558641975308648
NSC,129.9,129.96666666666667,7.028205128205123
Neither,129.96666666666667,132.06666666666666,10.558641975308648
NSC,132.06666666666666,132.1,7.028205128205123
Neither,132.1,132.16666666666666,10.558641975308648
NSC,132.16666666666666,135.56666666666666,7.028205128205123
Neither,135.56666666666666,173.2,10.558641975308648
NSC,173.2,174.76666666666668,7.028205128205123
Neither,174.76666666666668,174.96666666666667,10.558641975308648
NSC,174.96666666666667,175.0,7.028205128205123
Neither,175.0,175.13333333333333,10.558641975308648
NSC,175.13333333333333,181.5,7.028205128205123
Neither,181.5,182.8,10.558641975308648
NSC,182.8,187.76666666666668,7.028205128205123
Neither,187.76666666666668,191.93333333333334,10.558641975308648
NSC,191.93333333333334,198.73333333333332,7.028205128205123
Neither,198.73333333333332,238.43333333333334,10.558641975308648
NSC,238.43333333333334,250.16666666666666,7.028205128205123
Neither,250.16666666666666,250.23333333333332,10.558641975308648
NSC,250.23333333333332,301.6333333333333,7.028205128205123
Neither,301.6333333333333,340.6,10.558641975308648
NSC,340.6,348.56666666666666,7.028205128205123
Neither,348.56666666666666,350.56666666666666,10.558641975308648
NSC,350.56666666666666,350.6,7.028205128205123
Neither,350.6,351.0,10.558641975308648
NSC,351.0,351.06666666666666,7.028205128205123
Neither,351.06666666666666,351.73333333333335,10.558641975308648
NSC,351.73333333333335,352.03333333333336,7.028205128205123
Neither,352.03333333333336,352.23333333333335,10.558641975308648
NSC,352.23333333333335,354.6333333333333,7.028205128205123
Neither,354.6333333333333,355.56666666666666,10.558641975308648
NSC,355.56666666666666,355.6666666666667,7.028205128205123
Neither,355.6666666666667,355.93333333333334,10.558641975308648
NSC,355.93333333333334,356.0,7.028205128205123
Neither,356.0,356.3,10.558641975308648
NSC,356.3,356.8666666666667,7.028205128205123
Neither,356.8666666666667,357.2,10.558641975308648
NSC,357.2,358.46666666666664,7.028205128205123
Neither,358.46666666666664,373.23333333333335,10.558641975308648
NSC,373.23333333333335,387.1,7.028205128205123
Neither,387.1,437.5,10.558641975308648
NSC,437.5,443.76666666666665,7.028205128205123
Neither,443.76666666666665,443.8,10.558641975308648
NSC,443.8,443.8333333333333,7.028205128205123
Neither,443.8333333333333,551.7333333333333,10.558641975308648
NSC,551.7333333333333,552.2666666666667,7.028205128205123
Neither,552.2666666666667,552.4666666666667,10.558641975308648
NSC,552.4666666666667,572.6333333333333,7.028205128205123
Neither,572.6333333333333,656.2,10.558641975308648
NSC,656.2,661.8,7.028205128205123
Neither,661.8,663.6,10.558641975308648
NSC,663.6,667.5333333333333,7.028205128205123
Neither,667.5333333333333,668.8,10.558641975308648
NSC,668.8,677.6666666666666,7.028205128205123
Neither,677.6666666666666,704.3333333333334,10.558641975308648
SC,704.3333333333334,711.1666666666666,4.666666666666657
Neither,711.1666666666666,726.3333333333334,10.558641975308648
SC,726.3333333333334,729.2666666666667,4.666666666666657
Neither,729.2666666666667,733.1666666666666,10.558641975308648
SC,733.1666666666666,741.2,4.666666666666657
Neither,741.2,741.4,10.558641975308648
SC,741.4,741.4333333333333,4.666666666666657
Neither,741.4333333333333,758.6,10.558641975308648
SC,758.6,761.1333333333333,4.666666666666657
Neither,761.1333333333333,762.4333333333333,10.558641975308648
SC,762.4333333333333,777.3333333333334,4.666666666666657
Neither,777.3333333333334,782.5,10.558641975308648
SC,782.5,787.6666666666666,4.666666666666657
Neither,787.6666666666666,787.7,10.558641975308648
SC,787.7,794.7,4.666666666666657
Neither,794.7,795.5,10.558641975308648
SC,795.5,799.2333333333333,4.666666666666657
Neither,799.2333333333333,802.2333333333333,10.558641975308648
SC,802.2333333333333,810.3333333333334,4.666666666666657
Neither,810.3333333333334,810.6333333333333,10.558641975308648
SC,810.6333333333333,816.6333333333333,4.666666666666657
Neither,816.6333333333333,818.6,10.558641975308648
SC,818.6,821.5,4.666666666666657
Neither,821.5,822.0666666666667,10.558641975308648
SC,822.0666666666667,825.9333333333333,4.666666666666657
Neither,825.9333333333333,826.8666666666667,10.558641975308648
SC,826.8666666666667,828.2,4.666666666666657
Neither,828.2,833.8333333333334,10.558641975308648
SC,833.8333333333334,835.0,4.666666666666657
Neither,835.0,835.0333333333333,10.558641975308648
SC,835.0333333333333,835.1666666666666,4.666666666666657
Neither,835.1666666666666,842.3,10.558641975308648
NSC,842.3,849.7666666666667,7.028205128205123
Neither,849.7666666666667,876.2666666666667,10.558641975308648
NSC,876.2666666666667,881.0,7.028205128205123
Neither,881.0,918.6333333333333,10.558641975308648
NSC,918.6333333333333,918.8666666666667,7.028205128205123
Neither,918.8666666666667,918.9,10.558641975308648
NSC,918.9,918.9333333333333,7.028205128205123
