scorer,DLC_resnet50_old_zebrafish_3Mar7shuffle1_20000,DLC_resnet50_old_zebrafish_3Mar7shuffle1_20000,DLC_resnet50_old_zebrafish_3Mar7shuffle1_20000,DLC_resnet50_old_zebrafish_3Mar7shuffle1_20000,DLC_resnet50_old_zebrafish_3Mar7shuffle1_20000,DLC_resnet50_old_zebrafish_3Mar7shuffle1_20000,DLC_resnet50_old_zebrafish_3Mar7shuffle1_20000,DLC_resnet50_old_zebrafish_3Mar7shuffle1_20000,DLC_resnet50_old_zebrafish_3Mar7shuffle1_20000,DLC_resnet50_old_zebrafish_3Mar7shuffle1_20000,DLC_resnet50_old_zebrafish_3Mar7shuffle1_20000,DLC_resnet50_old_zebrafish_3Mar7shuffle1_20000,DLC_resnet50_old_zebrafish_3Mar7shuffle1_20000,DLC_resnet50_old_zebrafish_3Mar7shuffle1_20000,DLC_resnet50_old_zebrafish_3Mar7shuffle1_20000
bodyparts,wall_center,wall_center,wall_center,head,head,head,center,center,center,tail,tail,tail,tailend,tailend,tailend
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1328.3182373046875,288.38446044921875,0.6657941341400146,703.9583740234375,137.1041717529297,0.9947550296783447,946.7333984375,1105.8914794921875,0.9874405860900879,780.9000854492188,130.7376251220703,0.9502630829811096,799.942626953125,137.03013610839844,0.9671776294708252
1,1327.887939453125,288.5564880371094,0.6658996343612671,701.4635009765625,136.8363494873047,0.9920851588249207,946.7525024414062,1105.7938232421875,0.9869510531425476,773.9164428710938,133.02806091308594,0.9721413850784302,799.08740234375,132.38290405273438,0.9479981660842896
2,1327.9417724609375,288.5836486816406,0.6694528460502625,699.5852661132812,133.42562866210938,0.9959092140197754,725.783935546875,136.5100555419922,0.9904391765594482,771.7692260742188,134.70565795898438,0.9794400334358215,792.6204223632812,129.21292114257812,0.9553644061088562
3,1328.1627197265625,288.57489013671875,0.662632942199707,697.9385986328125,133.23684692382812,0.9942354559898376,724.2477416992188,136.5367431640625,0.9906535744667053,771.260986328125,135.3649444580078,0.9778040051460266,791.9369506835938,129.19711303710938,0.9522121548652649
4,1327.912109375,288.6332092285156,0.6482060551643372,695.0768432617188,133.88766479492188,0.9934105277061462,721.6939697265625,136.24732971191406,0.9898697733879089,770.4166870117188,136.08663940429688,0.9747374653816223,790.5921020507812,129.06494140625,0.9550291299819946
5,1328.2115478515625,288.7809753417969,0.6611778736114502,692.4752807617188,134.62258911132812,0.9959881901741028,946.917236328125,1105.9364013671875,0.9877272844314575,768.9501953125,136.77442932128906,0.9705554842948914,787.2442626953125,131.35081481933594,0.9528011679649353
6,1328.2857666015625,288.7972106933594,0.6794119477272034,689.3433837890625,135.70030212402344,0.9976770281791687,946.9303588867188,1105.959716796875,0.9878344535827637,765.8174438476562,137.01138305664062,0.9674893617630005,784.845703125,133.453369140625,0.9499775767326355
7,1328.405517578125,288.6429443359375,0.6632952094078064,688.0181884765625,135.88754272460938,0.9972084164619446,946.883544921875,1105.9359130859375,0.9879873991012573,764.9163818359375,137.3634490966797,0.971233606338501,784.1932373046875,134.88275146484375,0.9459043741226196
8,1328.4010009765625,288.71356201171875,0.6772601008415222,685.4517822265625,135.7888946533203,0.9958668947219849,946.8729248046875,1105.876953125,0.9882077574729919,763.5145874023438,137.25167846679688,0.9672101736068726,783.366455078125,136.4270782470703,0.9343540072441101
9,1328.3607177734375,288.81695556640625,0.691084086894989,683.6972045898438,134.3206024169922,0.9949440360069275,712.5226440429688,136.87149047851562,0.9900240302085876,763.296142578125,137.2971954345703,0.9684038162231445,783.139892578125,136.80905151367188,0.927338719367981
10,1328.2169189453125,288.8789367675781,0.6824077367782593,685.069091796875,129.525634765625,0.995425283908844,710.80126953125,137.3402862548828,0.9924680590629578,760.1693115234375,137.7136688232422,0.9576611518859863,782.3599853515625,137.07025146484375,0.9044152498245239
11,1328.09130859375,288.51080322265625,0.66746985912323,684.2913818359375,127.41825866699219,0.9902408123016357,709.0818481445312,137.8545684814453,0.9919724464416504,758.0186767578125,135.99853515625,0.9590576887130737,776.6444091796875,137.6764373779297,0.9308964610099792
12,1328.0115966796875,288.495849609375,0.6428576111793518,969.792724609375,1127.916015625,0.9740687608718872,946.7835693359375,1105.6378173828125,0.986844539642334,755.1175537109375,134.63150024414062,0.9742624163627625,773.6932983398438,133.80401611328125,0.980722963809967
13,1328.0638427734375,288.60455322265625,0.6617010831832886,684.8889770507812,120.32796478271484,0.9914743900299072,946.7786254882812,1105.649169921875,0.9873445630073547,752.597412109375,133.93939208984375,0.9722485542297363,771.7736206054688,128.7970733642578,0.9758728742599487
14,1328.0487060546875,288.5622863769531,0.6639132499694824,685.3223876953125,117.20376586914062,0.9893156290054321,946.8683471679688,1105.706298828125,0.9867814183235168,750.3736572265625,134.7710723876953,0.9388720989227295,766.1926879882812,126.73943328857422,0.9322987794876099
15,1328.263427734375,288.7823181152344,0.680630624294281,685.2451171875,116.01443481445312,0.9907066226005554,946.9754638671875,1105.7825927734375,0.987687885761261,912.613037109375,1069.801025390625,0.9430627226829529,759.6166381835938,130.09295654296875,0.9552024602890015
16,1328.3055419921875,288.6681823730469,0.6904873847961426,684.1387329101562,113.90108489990234,0.9932593703269958,947.015869140625,1105.7294921875,0.9876406788825989,740.6522216796875,147.05078125,0.9675353765487671,757.3666381835938,134.4278564453125,0.9749668836593628
17,1328.282470703125,288.7186279296875,0.6799044013023376,682.89990234375,112.59902954101562,0.9925346374511719,947.0015258789062,1105.713623046875,0.9879814982414246,738.9850463867188,150.02389526367188,0.9854916930198669,755.922607421875,139.19866943359375,0.9774118661880493
18,1328.300537109375,288.79046630859375,0.6719114780426025,681.3811645507812,111.61722564697266,0.9869317412376404,946.9779663085938,1105.7086181640625,0.9879835844039917,736.7726440429688,156.20767211914062,0.9799010753631592,753.7981567382812,146.92897033691406,0.9723382592201233
19,1328.278564453125,288.6976013183594,0.6781101226806641,679.66748046875,110.74156951904297,0.9884442687034607,946.953369140625,1105.6031494140625,0.9883522391319275,734.3057861328125,159.13536071777344,0.9794025421142578,752.3880004882812,153.1296844482422,0.9602025747299194
20,1328.1766357421875,288.7528381347656,0.6780316829681396,676.19775390625,110.0672607421875,0.9910628795623779,946.7543334960938,1105.5263671875,0.9882358908653259,731.5718994140625,159.34410095214844,0.9691162109375,750.4279174804688,159.31687927246094,0.9659556150436401
