Chamber,Start Time,End Time,Average Time
Neither,0,226.43333333333334,81.56666666666668
SC,226.43333333333334,259.9,51.73076923076923
SC,259.9,269.93333333333334,51.73076923076923
SC,269.93333333333334,278.56666666666666,51.73076923076923
Neither,278.56666666666666,287.6,81.56666666666668
SC,287.6,297.93333333333334,51.73076923076923
SC,297.93333333333334,481.3666666666667,51.73076923076923
SC,481.3666666666667,684.2333333333333,51.73076923076923
SC,684.2333333333333,693.5333333333333,51.73076923076923
Neither,693.5333333333333,702.7666666666667,81.56666666666668
SC,702.7666666666667,734.5,51.73076923076923
SC,734.5,796.9333333333333,51.73076923076923
SC,796.9333333333333,844.7,51.73076923076923
SC,844.7,883.7,51.73076923076923
SC,883.7,908.2,51.73076923076923
SC,908.2,917.2,51.73076923076923
